128,20992,60
128,21238,60
128,21484,60
128,21730,60
128,21976,60
128,22222,60
128,22468,60
128,22714,60
128,22960,60
128,23206,60
128,23452,60
128,23698,60
128,23944,60
128,24190,60
128,24436,60
128,24682,60
128,24928,60
128,25174,60
128,25420,60
128,25666,60
128,25912,60
128,26158,60
128,26404,60
128,26650,60
128,26896,60
128,27142,60
128,27388,60
128,27634,60
128,27880,60
128,28126,60
128,28372,60
128,28618,60
128,28864,60
128,29110,60
128,29356,60
128,29602,60
128,29848,60
128,30094,60
128,30340,60
128,30586,60
128,30832,60
128,31078,60
128,31324,60
128,31570,174
128,31816,174
128,32062,173
128,32308,174
128,32554,173
128,32800,174
128,33046,173
128,33292,195
128,33538,179
128,33784,179
128,34030,195
128,34276,180
128,34522,173
128,34768,195
128,35014,174
128,35260,173
128,35506,196
128,35752,196
128,35998,180
128,36244,195
128,36490,173
128,36736,173
128,36982,179
128,37228,180
128,37474,180
128,37720,173
128,37966,179
128,38212,173
128,38458,173
128,38704,179
128,38950,173
128,39196,173
128,39442,179
128,39688,173
128,39934,173
128,40180,173
128,40426,173
128,40672,174
128,40918,174
128,41164,173
128,41410,173
128,41656,179
128,41902,195
256,20992,60
256,21238,60
256,21484,60
256,21730,60
256,21976,60
256,22222,60
256,22468,60
256,22714,60
256,22960,60
256,23206,60
256,23452,60
256,23698,60
256,23944,60
256,24190,60
256,24436,60
256,24682,60
256,24928,60
256,25174,60
256,25420,60
256,25666,60
256,25912,60
256,26158,60
256,26404,60
256,26650,60
256,26896,60
256,27142,60
256,27388,60
256,27634,60
256,27880,60
256,28126,60
256,28372,60
256,28618,60
256,28864,60
256,29110,60
256,29356,60
256,29602,60
256,29848,60
256,30094,60
256,30340,60
256,30586,60
256,30832,60
256,31078,60
256,31324,60
256,31570,195
256,31816,195
256,32062,173
256,32308,179
256,32554,173
256,32800,173
256,33046,195
256,33292,174
256,33538,179
256,33784,179
256,34030,173
256,34276,173
256,34522,173
256,34768,173
256,35014,179
256,35260,179
256,35506,179
256,35752,173
256,35998,173
256,36244,174
256,36490,173
256,36736,195
256,36982,174
256,37228,174
256,37474,195
256,37720,179
256,37966,173
256,38212,179
256,38458,174
256,38704,174
256,38950,174
256,39196,179
256,39442,174
256,39688,173
256,39934,174
256,40180,173
256,40426,173
256,40672,173
256,40918,174
256,41164,195
256,41410,195
256,41656,173
256,41902,179
384,20992,60
384,21238,60
384,21484,60
384,21730,60
384,21976,60
384,22222,60
384,22468,60
384,22714,60
384,22960,60
384,23206,60
384,23452,60
384,23698,60
384,23944,60
384,24190,60
384,24436,60
384,24682,60
384,24928,60
384,25174,60
384,25420,60
384,25666,60
384,25912,60
384,26158,60
384,26404,60
384,26650,60
384,26896,60
384,27142,60
384,27388,60
384,27634,60
384,27880,60
384,28126,60
384,28372,60
384,28618,60
384,28864,60
384,29110,60
384,29356,60
384,29602,60
384,29848,60
384,30094,60
384,30340,60
384,30586,60
384,30832,60
384,31078,60
384,31324,60
384,31570,60
384,31816,60
384,32062,60
384,32308,60
384,32554,60
384,32800,60
384,33046,60
384,33292,60
384,33538,60
384,33784,60
384,34030,60
384,34276,60
384,34522,60
384,34768,60
384,35014,60
384,35260,60
384,35506,60
384,35752,60
384,35998,60
384,36244,60
384,36490,60
384,36736,60
384,36982,60
384,37228,60
384,37474,60
384,37720,60
384,37966,60
384,38212,60
384,38458,60
384,38704,60
384,38950,60
384,39196,60
384,39442,60
384,39688,60
384,39934,60
384,40180,60
384,40426,60
384,40672,60
384,40918,60
384,41164,60
384,41410,60
384,41656,60
384,41902,60
512,20992,60
512,21238,60
512,21484,60
512,21730,60
512,21976,60
512,22222,60
512,22468,60
512,22714,60
512,22960,60
512,23206,60
512,23452,60
512,23698,60
512,23944,60
512,24190,60
512,24436,60
512,24682,60
512,24928,60
512,25174,60
512,25420,60
512,25666,60
512,25912,60
512,26158,60
512,26404,60
512,26650,60
512,26896,60
512,27142,60
512,27388,60
512,27634,60
512,27880,60
512,28126,60
512,28372,60
512,28618,60
512,28864,60
512,29110,60
512,29356,60
512,29602,60
512,29848,60
512,30094,60
512,30340,60
512,30586,60
512,30832,60
512,31078,60
512,31324,60
512,31570,60
512,31816,60
512,32062,60
512,32308,60
512,32554,60
512,32800,60
512,33046,60
512,33292,60
512,33538,60
512,33784,60
512,34030,60
512,34276,60
512,34522,60
512,34768,60
512,35014,60
512,35260,60
512,35506,60
512,35752,60
512,35998,60
512,36244,60
512,36490,60
512,36736,60
512,36982,60
512,37228,60
512,37474,60
512,37720,60
512,37966,60
512,38212,60
512,38458,60
512,38704,60
512,38950,60
512,39196,60
512,39442,60
512,39688,60
512,39934,60
512,40180,60
512,40426,60
512,40672,60
512,40918,60
512,41164,60
512,41410,60
512,41656,60
512,41902,60
640,20992,60
640,21238,60
640,21484,60
640,21730,60
640,21976,60
640,22222,60
640,22468,60
640,22714,60
640,22960,60
640,23206,60
640,23452,60
640,23698,60
640,23944,60
640,24190,60
640,24436,60
640,24682,60
640,24928,60
640,25174,60
640,25420,60
640,25666,60
640,25912,60
640,26158,60
640,26404,60
640,26650,60
640,26896,60
640,27142,60
640,27388,60
640,27634,60
640,27880,60
640,28126,60
640,28372,60
640,28618,60
640,28864,60
640,29110,60
640,29356,60
640,29602,60
640,29848,60
640,30094,60
640,30340,60
640,30586,60
640,30832,60
640,31078,60
640,31324,60
640,31570,60
640,31816,60
640,32062,60
640,32308,60
640,32554,60
640,32800,60
640,33046,60
640,33292,60
640,33538,60
640,33784,60
640,34030,60
640,34276,60
640,34522,60
640,34768,60
640,35014,60
640,35260,60
640,35506,60
640,35752,60
640,35998,60
640,36244,60
640,36490,60
640,36736,60
640,36982,60
640,37228,60
640,37474,60
640,37720,60
640,37966,60
640,38212,60
640,38458,60
640,38704,60
640,38950,60
640,39196,60
640,39442,60
640,39688,60
640,39934,60
640,40180,60
640,40426,60
640,40672,60
640,40918,60
640,41164,60
640,41410,60
640,41656,60
640,41902,60
768,20992,60
768,21238,60
768,21484,60
768,21730,60
768,21976,60
768,22222,60
768,22468,60
768,22714,60
768,22960,60
768,23206,60
768,23452,60
768,23698,60
768,23944,60
768,24190,60
768,24436,60
768,24682,60
768,24928,60
768,25174,60
768,25420,60
768,25666,60
768,25912,60
768,26158,60
768,26404,60
768,26650,60
768,26896,60
768,27142,60
768,27388,60
768,27634,60
768,27880,60
768,28126,60
768,28372,60
768,28618,60
768,28864,60
768,29110,60
768,29356,60
768,29602,60
768,29848,60
768,30094,60
768,30340,60
768,30586,60
768,30832,60
768,31078,60
768,31324,60
768,31570,60
768,31816,60
768,32062,60
768,32308,60
768,32554,60
768,32800,60
768,33046,60
768,33292,60
768,33538,60
768,33784,60
768,34030,60
768,34276,60
768,34522,60
768,34768,60
768,35014,60
768,35260,60
768,35506,60
768,35752,60
768,35998,60
768,36244,60
768,36490,60
768,36736,60
768,36982,60
768,37228,60
768,37474,60
768,37720,60
768,37966,60
768,38212,60
768,38458,60
768,38704,60
768,38950,60
768,39196,60
768,39442,60
768,39688,60
768,39934,60
768,40180,60
768,40426,60
768,40672,60
768,40918,60
768,41164,60
768,41410,60
768,41656,60
768,41902,60
896,20992,60
896,21238,60
896,21484,60
896,21730,60
896,21976,60
896,22222,60
896,22468,60
896,22714,60
896,22960,60
896,23206,60
896,23452,60
896,23698,60
896,23944,60
896,24190,60
896,24436,60
896,24682,60
896,24928,60
896,25174,60
896,25420,60
896,25666,60
896,25912,60
896,26158,60
896,26404,60
896,26650,60
896,26896,60
896,27142,60
896,27388,60
896,27634,60
896,27880,60
896,28126,60
896,28372,60
896,28618,60
896,28864,60
896,29110,60
896,29356,60
896,29602,60
896,29848,60
896,30094,60
896,30340,60
896,30586,60
896,30832,60
896,31078,60
896,31324,60
896,31570,60
896,31816,60
896,32062,60
896,32308,60
896,32554,60
896,32800,60
896,33046,60
896,33292,60
896,33538,60
896,33784,60
896,34030,60
896,34276,60
896,34522,60
896,34768,60
896,35014,60
896,35260,60
896,35506,60
896,35752,60
896,35998,60
896,36244,60
896,36490,60
896,36736,60
896,36982,60
896,37228,60
896,37474,60
896,37720,60
896,37966,60
896,38212,60
896,38458,60
896,38704,60
896,38950,60
896,39196,60
896,39442,60
896,39688,60
896,39934,60
896,40180,60
896,40426,60
896,40672,60
896,40918,60
896,41164,60
896,41410,60
896,41656,60
