threads,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144
32,10.5535,10.5408,10.5981,10.566,10.557,10.5682,10.5557,10.5402,10.6079,10.5715,10.5539,10.6138,10.5657,10.5578,10.6009,10.5764,10.5725,10.6108
64,10.5291,10.5308,10.5417,10.5773,10.5565,10.5585,10.571,10.583,10.5675,10.5834,10.5756,10.5599,10.5736,10.5835,10.5697,10.5835,10.5521,10.5756
128,10.4715,10.5262,10.5555,10.57,10.5762,10.5798,10.5815,10.5826,10.5831,10.5833,10.5834,10.5834,10.5835,10.5835,10.5835,10.5835,10.5835,10.5835
256,10.3533,10.4671,10.5274,10.5533,10.5683,10.5765,10.5799,10.5816,10.5825,10.583,10.5832,10.5834,10.5834,10.5835,10.5835,10.5835,10.5835,10.5835
512,10.9871,11.0501,11.0807,11.0976,11.105,11.1087,11.1107,11.1117,11.1122,11.1124,11.1125,11.1126,11.1126,11.1126,11.1126,11.1127,11.1127,11.1127
1024,13.5051,13.5905,13.6335,13.6553,13.6661,13.6717,13.6744,13.6757,13.6764,13.6768,13.6769,13.677,13.6771,13.6771,13.6771,13.6771,13.6771,13.6771
