threads,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144
32,10.4492,10.4797,10.4908,10.4987,10.5019,10.5037,10.5044,10.5049,10.5051,10.5052,10.5053,10.5053,10.5053,10.5053,10.5053,10.5053,10.5053,10.5053
64,19.1983,20.0699,20.5246,20.7673,20.8878,20.9493,20.9797,20.9953,21.0029,21.0068,21.0087,21.0097,21.0102,21.0104,21.0105,21.0106,21.0106,21.0106
128,33.5123,37.3091,39.5131,40.735,41.3648,41.6922,41.8552,41.9383,41.9795,42.0006,42.0109,42.0161,42.0187,42.02,42.0206,42.0209,42.0211,42.0212
256,53.3868,64.869,72.5221,77.1374,79.6356,80.9655,81.6359,81.9826,82.1538,82.2409,82.2839,82.3058,82.3165,82.322,82.3247,82.326,82.3267,82.3271
512,68.0134,93.1381,114.037,128.511,137.092,141.964,144.456,145.756,146.413,146.743,146.908,146.992,147.033,147.054,147.064,147.069,147.072,147.073
1024,71.3201,108.57,145.044,175.215,195.22,207.144,213.547,216.94,218.726,219.589,220.024,220.314,220.464,220.536,220.574,220.593,220.602,220.607
