threads,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144
32,10.4632,10.4855,10.4947,10.5005,10.5027,10.5041,10.5046,10.505,10.5051,10.5052,10.5053,10.5053,10.5053,10.5053,10.5053,10.5053,10.5053,10.5053
64,19.6214,20.2995,20.6452,20.8282,20.9181,20.9646,20.9873,20.9991,21.0048,21.0078,21.0092,21.0099,21.0103,21.0105,21.0105,21.0106,21.0106,21.0106
128,19.5991,20.2875,20.6403,20.8263,20.9165,20.9641,20.9871,20.999,21.0047,21.0077,21.0092,21.0099,21.0103,21.0105,21.0105,21.0106,21.0106,21.0106
256,19.497,20.235,20.6106,20.8112,20.9095,20.9604,20.9852,20.9981,21.0043,21.0075,21.009,21.0098,21.0102,21.0104,21.0105,21.0106,21.0106,21.0106
512,34.1235,37.6876,39.7229,40.847,41.4221,41.7214,41.8699,41.9459,41.9833,42.0024,42.0118,42.0166,42.0189,42.0201,42.0207,42.021,42.0211,42.0212
1024,51.8431,62.6799,70.0241,74.3094,76.5953,77.8423,78.4611,78.7376,78.9362,79.0082,79.0581,79.0762,79.0887,79.0932,79.0963,79.0975,79.0982,79.0985
