threads,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144
32,7.41126,8.06859,8.44301,8.64341,8.74745,8.80033,8.82702,8.84041,8.84714,8.8505,8.85218,8.85302,8.85344,8.85365,8.85376,8.85381,8.85384,8.85385
64,14.3912,15.7676,16.5595,16.986,17.2076,17.3206,17.3777,17.4063,17.4207,17.4279,17.4315,17.4333,17.4342,17.4346,17.4349,17.435,17.435,17.4351
128,27.7254,33.4082,37.223,39.4769,40.7094,41.3549,41.6854,41.8527,41.9368,41.979,42.0001,42.0107,42.016,42.0186,42.02,42.0206,42.0209,42.0211
256,56.2236,64.4158,69.4776,72.319,73.8286,74.6073,75.0029,75.2022,75.3023,75.3525,75.3776,75.3901,75.3964,75.3995,75.4011,75.4019,75.4023,75.4025
512,90.1462,116.402,137.99,151.424,159.075,162.966,165.155,166.436,167.128,167.49,167.683,167.864,167.974,168.03,168.057,168.071,168.078,168.082
1024,87.3406,124.124,151.781,173.158,186.545,193.049,196.792,199.477,199.986,200.239,200.557,200.735,200.8,200.745,200.667,200.636,200.588,200.606
