4,241,239,68,68,68,68,68,68,239,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68
8,240,239,239,240,68,239,68,241,68,68,68,68,68,68,68,68,68,68,239,68,68,68,68,68,68,68,68,68,68,68,68
12,239,237,241,239,68,68,237,239,68,238,237,68,239,68,240,68,68,68,239,68,68,68,68,68,68,68,68,68,68,68,68
16,239,68,241,237,238,68,237,236,241,236,237,68,237,68,239,68,68,237,236,241,68,68,239,68,68,68,68,68,68,68,68
20,240,239,236,237,241,237,237,239,239,239,68,236,68,238,239,236,68,68,68,240,239,68,68,240,68,68,238,68,68,68,237
24,242,237,237,237,238,237,241,238,237,239,68,240,68,242,239,239,241,239,241,68,68,237,240,68,239,68,236,68,68,239,235
28,241,240,239,238,241,238,236,237,240,237,239,242,240,239,242,237,238,240,242,68,68,237,237,238,242,68,236,237,238,239,68
32,240,237,241,237,242,240,239,237,239,240,243,239,238,240,242,241,238,239,241,239,236,237,240,237,239,240,241,237,242,240,237
36,237,237,239,242,239,239,236,241,240,238,242,241,237,239,238,242,237,242,239,240,239,242,239,239,239,236,241,237,239,241,240
40,242,240,240,237,242,236,239,242,239,238,240,239,236,241,240,239,237,242,238,241,242,239,239,241,241,239,241,238,237,237,241
44,239,240,239,240,242,242,237,237,239,241,239,239,241,239,236,241,239,242,237,241,238,239,239,239,241,242,239,242,240,239,237
48,238,237,239,240,242,240,240,241,239,242,237,238,239,242,238,240,241,239,238,238,243,236,240,240,240,239,237,240,241,241,239
52,238,241,240,236,240,240,239,239,243,241,239,240,237,239,243,239,239,237,239,239,242,239,242,241,240,239,237,242,241,239,240
56,240,241,239,242,240,242,241,238,237,242,236,240,240,237,241,238,240,237,236,242,239,242,241,239,239,239,240,242,240,239,241
60,239,238,239,240,242,242,240,238,241,239,242,237,240,237,240,239,236,242,240,239,242,241,238,239,239,240,239,241,239,239,240
64,238,239,241,240,241,237,239,238,240,239,240,239,241,240,242,242,237,239,242,239,239,239,240,239,242,239,237,239,241,241,239
68,239,242,239,242,239,238,241,242,241,239,238,240,239,240,241,243,237,237,239,237,242,239,238,240,240,239,239,242,239,239,239
72,243,236,240,240,241,238,241,241,239,240,240,239,242,242,240,239,237,236,239,237,239,243,240,239,241,239,240,238,239,240,239
76,239,240,240,240,241,237,241,240,239,242,237,239,240,239,240,241,242,241,239,241,239,239,239,239,242,240,240,238,240,241,237
80,238,243,239,236,240,239,236,241,239,239,241,236,243,239,238,239,238,239,240,240,239,240,241,243,240,239,239,241,239,239,240
84,238,240,241,241,239,240,239,238,239,239,239,239,239,238,239,241,239,240,242,242,239,239,239,238,240,230,239,239,240,236,242
88,239,243,239,230,240,241,238,242,237,239,240,239,242,239,240,242,237,239,240,240,239,236,232,240,240,240,240,239,239,240,240
92,240,241,240,241,237,239,241,239,243,239,239,237,238,242,239,242,231,230,239,240,240,243,239,231,240,240,238,238,239,231,241
96,236,240,240,230,239,241,240,241,238,243,238,239,240,238,239,241,238,237,231,241,230,230,239,241,240,243,239,239,239,237,230
100,240,243,241,239,240,232,230,240,236,238,240,239,238,240,237,241,243,240,230,240,239,237,231,241,241,231,229,240,239,238,243
104,240,231,230,241,239,242,241,239,239,239,243,231,231,241,240,241,240,238,239,231,231,237,231,238,241,241,240,239,240,237,241
108,230,232,242,230,241,240,240,237,239,239,239,238,239,241,241,230,231,242,240,241,238,239,240,242,236,240,232,229,241,241,232
112,231,230,230,241,240,232,241,240,241,239,231,241,240,239,240,239,242,231,230,240,237,240,241,239,231,239,240,242,239,230,237
116,233,240,240,239,243,239,241,239,238,240,231,241,231,240,239,229,231,242,237,238,229,231,241,241,240,241,237,239,238,232,239
120,243,239,240,242,238,242,239,238,240,239,238,232,239,230,232,229,242,241,242,230,240,240,237,231,240,239,239,232,230,240,238
124,231,243,238,240,239,237,240,239,229,232,229,237,241,242,240,239,238,241,231,242,230,241,230,239,240,230,240,241,242,239,240
128,240,233,239,231,238,243,240,239,239,231,240,241,242,239,231,241,231,238,242,240,240,242,239,239,230,239,232,241,240,231,236
132,238,242,241,232,240,240,240,238,240,239,239,232,240,232,241,230,229,239,241,231,240,230,237,242,242,239,231,241,240,238,239
136,240,231,243,241,229,239,242,238,237,230,229,239,232,241,239,239,240,242,239,231,239,243,241,239,239,242,238,237,239,231,229
140,240,240,230,239,241,242,238,243,239,240,240,242,238,239,231,239,239,230,229,237,240,230,241,239,239,232,242,241,231,238,243
144,240,239,242,239,238,243,242,239,239,241,231,239,241,241,239,232,240,231,240,242,231,237,240,237,231,240,242,239,240,231,230
148,239,240,230,243,241,240,231,230,240,242,231,239,237,242,240,230,241,239,239,242,240,230,241,239,239,237,239,240,231,241,240
152,232,236,241,230,240,241,242,240,238,239,239,241,242,231,239,239,242,240,241,239,231,230,242,239,237,242,231,239,240,230,239
156,244,239,231,241,229,241,241,239,241,232,241,230,240,240,238,239,239,239,236,242,240,239,241,240,238,239,231,237,242,230,239
160,241,240,241,230,242,240,238,240,241,242,237,239,239,238,239,242,230,241,240,230,231,240,239,240,230,229,237,241,241,231,238
164,240,241,240,240,238,242,231,239,240,240,240,240,240,239,239,243,239,239,238,242,231,239,237,243,230,230,231,239,237,241,230
168,239,240,241,229,239,242,229,238,239,242,241,240,230,231,242,239,242,240,239,240,230,237,237,240,238,238,240,240,238,242,230
172,231,241,240,242,238,240,241,242,239,238,239,239,238,239,240,239,241,240,241,240,239,239,242,241,231,231,229,231,230,240,238
176,239,240,242,230,238,237,230,239,241,231,239,240,231,240,240,240,232,242,241,240,240,240,241,239,239,240,238,239,240,242,230
180,240,238,244,239,239,241,241,239,242,237,239,239,232,240,238,241,239,231,230,241,240,243,241,230,239,231,239,241,241,239,240
184,239,239,243,241,240,239,239,232,236,240,231,240,242,239,232,239,242,241,230,240,239,230,238,241,240,242,232,240,241,231,239
188,240,239,242,240,240,231,239,239,240,237,231,239,239,241,238,240,231,229,242,239,241,230,240,241,240,230,231,229,241,242,240
192,231,229,230,229,230,239,241,239,238,232,243,239,231,240,241,242,239,241,239,238,239,239,240,241,239,239,242,236,239,239,241
196,239,232,241,240,242,239,229,239,240,230,240,239,239,240,230,240,239,242,241,230,239,239,239,240,238,243,238,230,241,231,231
200,242,240,240,238,231,231,241,242,237,241,239,239,239,243,230,231,239,230,239,243,239,230,241,240,240,230,238,239,241,241,232
204,241,239,239,230,231,242,240,240,230,240,237,241,231,239,232,241,240,239,239,239,239,243,239,230,239,231,242,240,229,231,241
208,243,241,239,231,231,240,241,243,229,230,240,238,242,231,230,229,241,239,240,232,236,231,239,240,240,243,240,241,238,239,239
212,232,238,240,241,240,239,230,242,240,241,232,242,229,230,240,240,239,240,231,240,240,242,230,230,240,239,242,240,231,237,240
216,240,239,230,232,237,239,240,240,239,239,242,239,242,241,239,231,230,230,241,231,243,240,239,239,231,240,230,230,241,229,240
220,237,240,239,241,239,232,242,231,230,240,239,242,239,240,230,231,239,242,229,231,230,238,241,240,229,230,242,240,240,231,241
224,230,241,241,239,231,231,231,240,242,240,230,238,231,229,238,240,230,242,231,239,231,240,241,239,241,240,236,239,240,238,241
228,243,232,239,239,240,231,238,241,240,239,231,240,230,242,239,240,231,240,241,243,236,239,231,232,240,242,231,229,241,231,231
232,240,239,242,240,240,240,238,239,230,231,231,230,240,241,242,239,232,239,231,230,239,239,241,237,242,239,233,231,240,230,230
236,238,241,231,231,239,230,230,240,229,239,241,232,230,240,240,239,232,240,242,230,231,239,241,231,242,240,230,230,240,242,239
240,241,240,231,240,239,232,230,229,233,231,240,241,231,231,240,239,231,239,243,241,241,240,238,231,236,233,241,242,232,238,242
244,240,240,243,241,241,236,240,239,241,239,232,232,230,232,240,240,239,231,231,243,240,229,240,230,229,230,240,232,240,239,231
248,229,240,241,240,230,409,231,241,232,242,238,239,231,240,240,231,230,230,230,241,240,242,230,242,241,241,231,239,237,241,231
252,239,232,241,238,243,230,230,241,241,240,239,238,231,240,241,230,239,237,230,240,408,232,232,232,244,230,241,242,240,230,232
256,241,229,230,241,241,242,237,233,231,241,240,243,231,240,231,231,231,241,240,411,240,239,231,240,231,407,233,240,242,232,238
