4,66,66,66,66,66,66,66,235,66,66,66,66,66,66,66,235,66,66,66,66,66,66,66,235,66,66,66,66,66,66,66,235,66,66,66,66,66,66,66,236,66,66,66,66,66,66,66,237,66,66,66,66,66,66,66,236,66,66,66,66,66,66,66
8,66,66,66,235,66,66,66,235,66,66,66,236,66,66,66,236,66,66,66,236,66,66,66,236,66,66,66,237,66,66,66,234,66,66,66,234,66,66,66,234,66,66,66,234,66,66,66,233,66,66,66,233,66,66,66,235,66,66,66,234,66,66,66
12,66,66,235,66,66,234,66,236,66,66,236,66,66,237,66,236,66,66,235,66,66,234,66,234,66,66,234,66,66,234,66,234,66,66,234,66,66,234,66,234,66,66,235,66,66,236,66,236,66,66,236,66,66,236,66,235,66,66,237,66,66,236,66
16,66,236,66,236,66,234,66,235,66,236,66,236,66,236,66,233,66,233,66,232,66,234,66,233,66,234,66,234,66,234,66,235,66,236,66,236,66,237,66,236,66,236,66,235,66,236,66,233,66,234,66,234,66,233,66,234,66,233,66,234,66,233,66
20,66,236,66,235,237,66,236,236,66,236,66,235,233,66,234,233,66,234,66,234,233,66,234,234,66,237,66,235,236,66,235,236,66,236,66,235,236,66,233,234,66,233,66,232,233,66,233,234,66,235,66,233,234,66,234,232,66,233,66,234,234,66,234
24,66,235,235,236,66,236,235,236,66,236,233,233,66,233,233,234,66,234,234,233,66,237,236,234,66,236,235,237,66,235,236,234,66,233,234,233,66,233,233,234,66,233,234,233,66,234,232,233,66,233,233,234,66,230,229,229,66,229,229,229,66,228,230
28,66,235,236,236,235,236,236,235,66,234,234,233,233,234,232,233,66,233,236,236,236,235,237,237,66,236,236,233,233,232,233,233,66,234,234,233,234,233,233,233,66,233,233,233,234,228,228,229,66,229,229,229,229,230,234,233,66,234,234,233,234,234,234
32,236,235,236,235,235,237,236,233,235,235,233,233,232,233,232,236,236,235,236,235,236,235,235,233,234,234,233,235,234,233,234,234,233,232,234,232,233,234,233,230,229,230,229,229,229,230,229,234,234,233,235,234,232,233,234,229,229,230,230,229,230,230,228
36,235,236,235,235,236,236,235,232,234,233,233,233,234,233,236,235,237,236,235,237,235,234,234,233,232,234,233,234,233,233,234,234,233,233,233,230,229,229,229,230,230,229,234,233,233,233,233,234,233,229,229,230,229,228,229,230,232,231,232,233,233,233,233
40,236,235,235,235,235,235,233,234,232,233,234,233,235,237,236,235,236,236,236,233,234,233,235,233,233,234,234,233,232,233,234,228,229,230,229,229,229,229,233,233,234,233,234,235,229,229,230,229,228,228,230,232,232,233,232,232,233,229,228,228,228,230,230
44,235,236,237,235,235,234,234,235,234,233,234,234,236,236,235,236,236,234,233,232,234,233,234,234,233,234,235,233,233,229,229,229,230,230,233,234,233,233,233,233,228,228,230,230,229,230,232,231,233,232,232,233,229,229,230,229,229,230,232,231,231,233,232
48,236,236,236,236,236,234,234,233,234,232,235,236,236,235,235,233,234,233,234,233,233,233,234,233,233,232,229,228,229,229,230,233,234,233,234,233,233,230,230,229,229,228,232,232,233,231,232,230,229,230,229,230,229,233,232,232,232,232,229,229,230,230,229
52,235,235,235,235,233,234,234,233,233,236,236,236,236,236,234,234,233,234,233,233,233,234,233,233,229,229,229,229,229,233,233,235,234,233,230,230,229,228,228,231,233,232,233,232,229,230,229,228,229,233,233,233,233,233,229,229,230,228,228,238,239,238,238
56,235,235,235,235,233,233,233,234,233,236,235,235,236,233,233,233,234,234,233,233,234,233,229,229,229,230,230,234,234,234,234,229,228,228,228,229,233,232,233,232,231,229,229,229,229,232,232,232,231,232,229,228,230,229,238,238,239,238,238,237,236,237,235
60,236,236,235,236,233,233,233,233,235,236,235,236,233,233,234,233,233,234,234,233,234,230,230,229,230,233,233,233,233,229,229,230,228,230,232,233,232,232,229,229,230,230,232,232,233,232,228,229,229,229,229,239,239,238,238,235,236,237,236,239,239,239,238
64,236,236,235,235,233,233,234,236,236,236,235,234,233,232,234,233,233,234,233,229,230,229,229,234,234,233,234,229,229,230,229,233,233,231,231,229,229,230,229,232,233,232,231,229,228,229,229,239,237,239,239,236,236,236,237,239,238,239,238,236,237,237,236
68,236,236,236,233,234,234,234,236,235,237,236,234,233,234,233,234,234,233,230,230,229,231,234,233,235,234,229,229,229,230,233,232,234,230,229,229,230,232,232,232,233,230,229,229,230,238,239,238,237,236,236,237,240,239,238,240,236,236,236,236,229,229,230
72,235,235,236,233,233,234,234,235,236,235,233,234,233,232,234,233,232,229,230,230,229,233,234,233,230,229,228,228,233,232,234,230,229,230,228,232,232,231,233,229,229,230,239,239,240,239,236,236,238,239,240,239,239,237,237,236,229,229,229,229,233,233,232
76,234,235,236,235,234,233,237,236,235,236,232,233,234,233,233,233,230,230,228,228,233,233,233,230,230,229,232,233,232,233,229,229,229,232,232,233,233,229,228,229,240,238,237,236,236,236,238,240,238,238,236,237,236,230,229,229,230,233,232,233,228,229,229
80,235,235,235,233,234,233,235,235,235,233,234,233,233,234,234,230,229,229,228,234,233,232,228,230,230,232,233,233,229,229,229,231,233,232,232,230,229,230,239,238,239,236,236,236,239,238,239,236,236,236,236,229,230,230,232,233,232,229,229,230,232,231,231
84,235,235,235,234,233,233,236,235,234,233,234,233,233,234,233,230,230,229,232,234,234,229,229,230,232,232,232,229,229,228,232,233,233,229,230,228,238,238,240,236,237,238,239,239,239,236,236,235,228,230,229,233,233,232,229,230,229,231,232,232,235,236,237
88,236,236,233,234,233,236,235,236,234,234,232,234,234,234,229,230,230,233,233,234,228,229,230,232,233,233,230,229,230,233,233,229,229,229,239,239,239,237,237,237,238,238,239,237,237,237,230,229,229,232,232,233,230,229,228,233,233,232,237,236,237,240,239
