4,124,388,124,316,124,544,124,124,124,592,124,124,124,548,124,540,124,456,124,268,124,872,124,124,124,556,124,304,124,124,124,536,124,436,124,332,124,556,124,708,124,588,124,284,124,560,124,536,124,396,124,316,124,556,124,124,124,132,124,588,124,124,124
8,124,456,124,280,124,544,124,508,124,564,124,264,124,540,124,508,124,536,124,124,124,540,124,508,124,544,124,316,124,536,124,1476,124,488,124,300,124,1112,124,704,124,164,124,608,124,124,124,688,124,124,124,592,124,560,124,692,124,124,124,596,124,124,124
12,120,384,120,324,120,556,120,120,120,588,524,748,120,120,120,1216,120,156,120,616,120,488,120,120,120,568,488,320,120,552,120,488,120,428,120,336,120,560,120,120,120,508,536,320,120,544,120,536,120,436,120,304,120,564,120,120,120,552,540,320,120,544,120
16,120,432,120,516,120,120,120,696,120,196,120,612,120,120,120,856,120,476,120,544,120,524,120,544,120,536,120,544,120,120,120,804,120,220,120,600,120,120,120,492,120,288,120,600,120,120,120,832,120,188,120,620,120,120,120,536,120,120,120,608,120,120,120
20,124,412,124,536,124,124,536,276,124,536,124,600,616,168,124,508,124,184,124,588,124,124,504,124,124,576,124,280,532,124,124,532,124,452,124,532,124,124,524,272,124,524,124,596,524,124,124,712,124,124,124,620,124,124,536,308,124,536,124,600,536,124,124
24,124,468,528,780,124,528,124,712,124,348,872,320,124,556,124,556,124,652,556,764,124,816,124,504,124,540,504,312,124,504,124,824,124,512,548,740,124,544,124,712,124,156,956,292,124,528,124,700,124,452,532,592,124,556,124,556,124,204,552,312,124,556,124
28,120,404,536,292,536,952,536,704,120,816,120,1208,120,460,120,504,120,208,1252,308,752,268,712,120,120,564,120,520,120,520,120,520,120,452,520,300,532,316,532,276,120,532,120,600,120,500,120,708,120,276,504,284,504,316,552,300,120,1008,120,552,120,552,120
32,120,504,120,500,120,504,120,836,120,528,120,1224,120,792,120,920,120,520,120,1220,120,1128,120,568,120,568,120,568,120,568,120,500,120,500,120,500,120,500,120,704,120,532,120,608,120,532,120,544,120,544,120,540,120,544,120,564,120,544,120,544,120,544,120
36,120,684,120,532,120,532,120,820,620,780,504,764,504,208,844,680,120,536,120,620,120,796,120,520,496,764,520,324,872,248,540,632,120,536,120,1456,120,500,120,712,512,580,960,324,548,144,548,624,120,920,120,1140,120,516,120,700,524,276,524,324,524,120,524
40,120,496,120,496,624,120,832,636,120,524,120,524,912,120,524,552,120,516,120,868,624,120,564,624,120,916,120,496,476,120,496,828,120,528,120,528,628,120,960,624,120,540,120,536,816,120,540,572,120,540,120,928,644,120,512,856,120,892,120,556,580,120,560
44,124,536,572,124,536,816,124,504,492,124,504,844,124,536,568,676,124,796,620,124,520,624,124,868,640,124,540,624,124,1028,620,496,124,500,960,124,548,576,124,552,800,124,520,496,124,516,944,640,124,528,628,124,832,644,124,508,632,124,940,644,124,544,628
48,124,520,492,520,124,864,624,568,124,548,808,632,124,500,620,816,124,552,548,540,124,852,636,556,124,524,852,624,124,544,624,924,124,512,476,512,124,1320,624,572,124,540,928,640,124,512,628,876,124,552,580,684,124,1164,628,476,124,504,552,644,124,532,632
52,120,540,572,680,828,120,512,480,512,832,120,524,488,520,780,620,120,500,620,872,632,120,544,620,816,620,120,508,624,948,636,552,120,536,784,624,476,120,500,948,640,556,120,532,840,636,480,516,120,920,640,556,524,120,508,640,464,492,120,988,644,560,544
56,120,528,492,528,868,640,556,556,120,812,640,476,504,824,624,568,120,548,856,632,552,524,856,624,120,548,620,924,636,552,516,804,120,544,572,680,932,636,556,516,120,876,644,556,556,904,640,476,120,508,552,640,556,532,968,640,120,528,632,864,648,560,556
60,124,564,552,676,836,620,488,700,836,764,528,612,784,628,472,700,124,876,628,696,548,824,620,516,620,1076,628,552,540,792,508,708,124,508,960,636,492,1020,520,624,492,696,508,1108,572,536,500,624,124,500,624,552,636,584,552,516,636,556,636,596,568,552,528
64,628,760,516,860,620,556,548,828,632,756,520,920,636,556,556,848,636,668,516,816,624,540,544,948,636,740,532,1656,624,572,556,924,628,652,504,496,560,548,548,916,636,468,468,680,556,548,744,516,636,548,516,544,632,572,544,516,632,520,512,544,632,612,668
68,640,556,544,824,628,496,512,856,640,556,540,1132,620,496,524,872,572,680,812,624,496,504,964,632,552,552,784,632,552,520,940,620,740,828,636,476,512,936,624,572,544,528,636,476,508,976,640,728,1160,636,476,508,936,640,556,536,788,624,500,512,956,644,560
72,636,620,508,852,624,556,540,820,476,752,828,628,568,552,840,636,728,1148,620,572,536,940,640,524,816,736,552,716,1040,628,476,1340,624,708,508,916,632,484,520,492,488,580,516,640,552,580,544,636,744,512,512,480,512,540,552,688,600,636,472,648,568,636,552
76,640,588,536,820,640,700,912,620,560,780,796,560,520,872,644,716,812,640,472,504,880,644,728,1240,624,764,940,628,496,528,832,636,724,932,624,572,536,524,448,824,536,636,532,668,616,472,500,532,568,676,504,620,472,528,568,552,528,652,500,740,540,628,568
80,636,628,512,844,572,608,1416,620,720,860,620,740,508,624,492,540,636,552,536,528,492,528,532,532,624,1096,624,724,1300,620,568,508,624,648,508,828,576,612,988,644,744,852,644,744,1144,628,508,816,640,620,536,972,520,624,500,564,740,892,592,724,596,624,780
84,640,600,540,816,480,508,940,572,692,1140,532,756,540,576,684,512,480,512,560,624,748,500,628,500,968,772,592,880,536,624,536,624,756,796,636,724,1012,636,724,816,636,720,940,636,720,784,636,704,968,1072,548,832,624,520,980,620,552,804,520,476,548,560,552
88,640,648,1048,696,552,920,644,728,876,752,612,624,520,740,552,620,744,540,540,628,544,620,740,948,568,748,912,576,648,520,484,836,628,660,988,632,548,856,628,732,1664,696,640,904,632,724,952,636,720,872,620,904,904,636,724,848,568,696,536,568,676,556,572
92,640,552,1032,624,728,932,636,728,828,628,744,956,572,808,640,720,976,624,752,780,636,732,960,564,680,864,564,848,624,740,792,636,724,1008,636,724,816,476,936,640,552,784,636,728,972,640,728,1052,560,680,920,496,804,644,732,984,644,732,828,644,732,956,576
96,644,732,844,640,732,920,1328,876,640,1116,924,628,740,836,568,964,624,740,824,640,724,928,472,888,632,724,836,632,736,840,1184,976,636,724,844,636,724,928,492,828,640,724,936,640,728,860,572,908,640,728,852,640,744,948,500,1484,624,736,944,648,732,836,576
100,632,720,808,636,636,1716,548,1396,616,776,528,736,500,616,732,572,572,516,516,620,960,632,540,860,620,664,564,704,812,508,1080,632,708,1228,472,1024,636,732,804,640,972,1364,544,876,644,724,936,624,824,636,724,592,544,508,520,692,556,568,520,624,736,532,620
104,640,728,848,640,924,636,724,876,572,928,632,740,840,568,964,620,752,824,568,932,632,720,1052,620,840,620,732,840,616,968,632,840,628,720,924,632,828,636,720,932,540,856,632,720,908,540,852,636,736,944,544,1600,616,724,944,624,840,624,748,928,640,872,640
108,632,724,800,476,936,636,720,1540,616,948,640,800,636,724,984,636,788,636,956,640,724,856,492,860,628,744,804,624,1000,644,808,644,732,952,648,800,644,964,644,728,1200,480,932,640,728,816,640,968,572,808,636,728,960,624,800,624,944,624,740,828,492,932,624
