4,272,272,660,532,276,272,468,272,272,272,272,272,596,272,272,272,272,272,288,272,276,276,420,272,272,276,272,272,288,272,260
8,544,284,888,284,284,544,284,304,284,284,284,284,564,284,284,284,284,284,308,284,284,284,380,284,284,284,284,284,284,284,272
12,268,528,644,844,292,556,292,324,268,528,268,292,604,268,292,268,268,268,284,268,268,268,412,268,268,268,268,268,312,268,256
16,812,528,612,540,948,592,528,260,280,260,280,280,556,280,280,260,260,260,300,280,280,280,380,260,260,260,260,260,316,280,268
20,1172,908,524,288,556,556,524,288,288,288,288,288,840,548,264,280,264,264,980,280,280,264,420,264,264,288,264,288,268,280,252
24,464,540,620,544,280,824,540,280,536,280,536,536,304,532,280,260,264,548,420,280,260,260,372,260,264,260,264,280,276,264,252
28,524,900,824,544,524,264,368,276,548,548,528,284,860,260,284,276,524,268,568,276,548,284,412,276,284,520,260,264,304,276,252
32,540,548,876,540,804,492,528,524,540,280,552,260,564,548,544,528,524,528,288,288,256,260,404,280,288,260,256,280,300,260,276
36,888,916,528,528,576,848,556,560,552,528,528,564,612,292,268,268,284,672,576,268,528,556,528,296,268,284,292,292,284,268,256
40,808,540,860,548,264,524,524,524,544,288,804,540,256,584,528,260,288,556,528,524,280,284,264,260,528,556,524,260,524,288,244
44,536,536,652,828,272,844,928,884,960,560,292,552,580,560,556,552,548,272,292,528,536,272,420,288,560,292,548,284,308,536,520
48,1328,944,860,552,896,524,552,544,552,552,544,528,616,556,524,292,532,292,544,556,264,284,380,532,532,260,528,288,292,552,532
52,920,948,908,556,524,560,856,524,976,844,820,552,820,540,540,284,564,544,568,564,268,536,532,544,284,292,268,268,568,532,532
56,544,936,856,972,276,516,1008,516,536,796,540,524,520,516,524,284,524,548,256,524,548,280,548,540,544,548,940,548,552,524,524
60,832,876,548,964,548,528,268,532,888,960,528,920,528,552,528,532,532,556,532,268,552,532,680,940,796,552,556,544,556,528,516
64,1176,524,984,544,520,544,936,960,772,544,524,552,784,532,548,524,544,804,552,544,524,528,528,548,528,532,528,524,552,548,516
68,924,984,920,536,948,548,852,832,572,544,548,552,548,532,536,552,572,832,544,856,560,572,552,564,564,548,832,568,552,544,552
72,772,936,524,860,544,524,544,548,544,524,804,544,808,532,944,548,528,544,984,556,524,548,544,524,528,528,804,520,552,556,508
76,828,928,888,552,808,836,848,968,556,560,532,536,532,552,556,540,560,536,540,556,956,556,536,536,556,540,560,532,556,560,524
