52,140,536,536,776,796,140,636,516,772,792,140,520,520,516,920,916,140,532,916,852,912,140,516,516,924,916,140,536,916,972,916,540,140,656,760,508,520,140,512,788,916,516,140,680,956,916,536,940,140,916,916,536,532,140,848,916,516,960,140,916,528,528,784
56,140,632,524,776,828,544,544,768,140,828,552,552,552,1044,912,520,140,684,884,916,548,928,912,912,140,524,520,960,916,528,948,792,140,540,540,772,820,916,548,540,140,948,912,520,956,904,916,516,140,680,884,916,544,932,900,516,140,524,528,608,548,548,548
60,140,536,536,776,796,512,520,788,792,516,520,520,920,916,532,944,140,852,916,512,964,924,928,532,532,972,916,540,936,756,508,520,140,508,788,916,516,508,956,916,536,940,920,916,532,944,852,916,140,516,912,920,532,528,780,576,524,524,512,804,508,524,788
64,516,524,788,836,552,552,752,816,544,544,544,912,916,524,952,876,928,540,540,920,912,528,948,952,916,520,956,796,964,544,756,828,916,544,932,936,916,516,960,912,916,524,952,876,916,540,936,912,524,520,792,600,540,540,540,844,548,548,764,940,928,516,516
68,532,532,780,808,532,520,548,792,516,516,516,932,912,540,940,848,512,512,932,932,548,544,972,912,536,940,768,520,520,788,800,912,516,952,916,532,944,928,916,540,936,848,916,512,964,928,540,916,572,916,512,964,816,520,524,788,960,912,532,532,960,532,532
72,508,528,792,844,932,552,552,892,544,544,908,920,524,960,804,920,564,832,532,528,788,960,520,920,820,540,536,780,820,540,536,928,508,524,796,808,920,516,548,868,532,532,900,516,524,792,864,532,532,836,540,540,780,936,916,564,936,508,528,792,828,544,540
76,532,708,604,924,916,560,524,912,520,536,540,544,544,780,932,508,856,924,472,532,556,548,556,524,516,704,800,516,516,516,952,532,916,928,912,540,884,776,508,508,644,712,548,956,508,520,568,812,520,792,956,916,532,792,732,532,616,748,520,916,512,512,524
80,524,520,788,840,548,548,904,928,556,904,916,556,816,928,544,832,528,524,784,1100,532,768,816,536,916,816,536,536,940,520,520,900,916,516,960,880,540,544,804,512,916,876,544,912,832,540,536,944,916,516,960,944,524,788,824,540,916,892,548,548,904,916,512
84,540,704,608,912,520,592,804,760,520,920,536,536,852,524,516,924,700,636,976,916,556,1216,508,508,788,916,560,904,460,492,536,912,560,740,692,664,916,532,540,436,436,516,512,916,556,540,548,540,540,540,540,784,908,520,600,916,528,632,840,532,516,916,516
88,524,688,828,548,556,828,564,552,908,916,556,896,928,548,916,912,524,960,932,532,792,544,748,824,896,688,944,480,536,520,524,768,696,724,904,516,528,612,912,884,544,544,688,524,916,524,528,528,920,580,760,712,632,928,564,1052,520,520,548,924,548,624,532
