76,772,744,492,524,788,904,468,468,868,480,476,824,492,492,492,864,908,552,768,492,500,492,500,500,508,892,916,564,772,468,468,468,752,496,492,1300,492,492,856,476,476,472,824,500,492,864,476,476,892,464,420,468,776,492,916,772,492,520,788,920,484,484,884,492,908,1092,908,508,452,864,476,916,984,912,500,836,908,508,460,896,468,912,892,468,420,468,792,492,492,824,492,916,864,476,428,476,824,488,492,864,916,484,884,932,468,464,520,492,916,524,492,524,592,472,468,476,572,916,556,552,492,488,492,576,476,476,568,492
80,860,720,492,420,928,492,492,492,888,496,500,804,468,468,884,916,548,744,476,476,476,932,484,476,920,496,492,916,492,492,728,916,548,800,916,420,884,492,492,492,1108,464,468,884,916,556,912,492,908,756,484,492,756,468,428,476,944,504,516,904,508,916,804,916,556,888,500,516,836,924,484,484,900,488,484,608,492,916,620,492,500,516,916,516,548,468,420,468,884,512,796,804,932,468,884,916,548,916,908,516,496,476,428,468,500,424,476,616,500,500,592,916,548,528,468,468,596,500,500,500,540,472,476,500,916,556,608,916
84,768,744,492,516,908,476,476,856,908,512,836,500,500,860,468,468,780,920,500,500,496,492,508,900,476,472,900,476,476,956,492,492,832,808,492,852,468,468,836,492,500,856,468,468,896,476,916,772,492,912,772,500,580,924,916,556,872,480,916,836,916,556,860,468,908,864,916,508,792,916,516,900,476,512,900,476,428,788,924,492,832,496,524,788,852,420,468,836,500,496,852,468,468,944,476,476,516,520,788,524,492,924,596,476,476,564,916,556,564,908,564,564,908,560,572,916,556,520,916,556,588,488,476,588,476,476,532,916
88,860,720,500,916,928,500,756,884,908,552,808,476,468,880,492,492,752,480,476,476,660,476,808,500,924,496,492,928,908,508,804,468,468,876,492,492,808,468,932,880,492,496,916,492,916,752,468,916,1036,504,788,944,508,508,908,516,808,912,516,888,500,516,832,916,548,776,916,556,1144,492,916,612,492,912,512,932,468,532,468,932,880,520,788,808,476,468,880,492,916,912,516,496,468,420,500,468,908,620,508,508,588,916,556,536,468,472,592,492,492,544,916,476,500,472,476,608,492,492,612,492,512,912,436,532,468,468,584,492
92,844,720,468,916,892,452,704,856,452,448,1224,468,736,444,916,752,908,552,476,916,556,764,460,876,908,416,764,932,468,804,916,468,832,448,444,808,428,832,452,916,872,448,916,748,468,916,748,420,1268,904,420,856,460,916,808,916,548,836,452,924,832,484,772,916,548,568,452,916,572,452,916,516,468,472,532,420,832,444,916,808,908,472,832,916,556,872,452,492,468,424,500,468,932,580,460,916,544,448,452,536,476,544,452,916,544,928,476,500,924,476,580,460,572,912,428,476,468,476,532,468,468,540,444,444,536,468,544,444
96,872,720,492,916,932,524,884,916,548,808,916,476,780,524,756,916,548,468,916,564,924,588,916,916,556,760,468,468,808,476,884,500,900,808,476,476,876,524,920,500,908,744,468,924,748,420,948,916,548,900,500,916,1260,476,884,492,908,840,916,556,768,476,612,500,908,624,500,508,516,468,536,476,908,872,492,916,812,476,876,916,548,916,916,556,612,420,500,468,908,624,500,932,584,492,540,924,476,592,492,916,548,476,496,916,548,608,932,500,612,492,508,468,468,532,916,556,892,516,540,484,476,584,492,916,608,516,492,468
100,752,724,472,936,884,416,844,920,548,808,472,844,456,920,748,920,480,924,480,876,920,560,872,712,768,476,920,796,464,836,448,936,800,468,836,456,920,868,448,920,752,916,752,472,936,900,464,860,460,916,804,464,844,456,920,828,908,944,920,568,876,448,920,912,900,768,920,560,804,416,836,464,756,800,680,836,920,560,868,920,504,476,920,1048,472,920,572,432,544,916,560,532,464,548,456,920,544,468,500,936,480,564,456,448,564,444,516,456,936,524,464,548,452,916,532,464,548,456,920,556,452,496,472,920,504,472,920,580
104,760,728,476,916,1156,908,800,916,804,912,556,884,492,748,924,468,480,480,916,916,556,916,492,772,948,904,800,468,876,492,916,804,468,880,492,916,912,916,756,476,756,480,908,940,932,904,508,916,804,472,884,492,916,828,788,776,908,488,916,524,916,492,916,1076,476,796,468,924,876,916,804,916,884,496,492,912,916,500,476,916,508,512,612,492,932,592,500,532,916,472,596,516,540,916,556,504,476,608,492,492,604,492,516,476,488,920,468,588,492,532,916,564,732,504,600,500,724,500,428,508,476,912,628,508,600,972,908,876
108,896,752,500,912,484,480,776,484,960,912,564,864,916,768,932,504,516,504,904,476,900,916,800,500,924,828,492,864,476,916,832,492,864,520,896,476,916,784,924,780,500,924,916,556,880,524,832,916,864,480,916,856,508,800,916,564,592,920,588,476,544,916,556,552,908,860,484,832,924,492,864,476,896,912,556,528,916,532,500,600,476,912,568,484,560,908,576,476,908,564,500,528,916,556,592,476,588,472,544,500,916,552,492,568,476,556,932,492,576,516,592,476,528,496,916,532,524,608,484,492,584,912,880,908,584,484,492,576
112,760,728,476,924,492,916,888,500,740,472,884,500,748,924,476,480,476,920,916,916,916,556,772,924,800,464,876,492,804,468,468,884,908,916,492,756,476,924,756,916,940,504,904,508,804,916,556,884,908,832,916,776,916,556,916,932,916,520,772,916,800,468,916,988,900,1152,908,884,500,500,912,492,500,424,508,476,612,492,916,592,500,528,916,596,500,908,540,476,504,480,604,916,604,500,492,516,908,524,916,588,492,916,532,476,588,520,600,492,500,476,916,508,908,624,924,600,508,916,532,468,596,512,548,916,512,916,556,604
116,888,744,492,916,484,864,924,476,836,512,860,428,780,916,496,916,900,912,564,900,476,788,524,832,908,856,468,916,836,932,860,476,896,520,772,492,780,492,916,932,492,876,916,836,916,860,476,860,924,512,800,508,596,908,596,476,540,912,560,500,916,860,916,836,500,856,476,896,916,524,492,916,524,928,604,516,568,916,564,916,572,472,916,572,516,520,500,596,492,592,916,556,540,916,560,500,564,424,572,500,572,476,916,584,908,520,916,524,492,612,924,576,484,912,916,500,572,916,588,916,536,904,604,476,492,596,916,540
120,744,720,468,812,500,880,916,812,908,552,876,916,756,476,472,476,924,496,916,916,764,468,808,916,876,488,916,1036,476,876,916,920,908,752,468,748,932,948,916,896,500,912,812,476,876,932,836,492,768,752,924,500,924,500,764,924,808,472,916,876,916,812,476,876,492,916,500,492,468,940,468,620,500,912,584,492,540,476,588,916,548,936,496,916,612,916,612,916,508,472,916,536,476,580,916,868,476,592,492,608,500,492,468,500,468,912,956,508,592,916,868,476,588,520,556,916,504,916,612,500,612,504,516,508,468,536,924,588
124,748,720,468,772,460,840,916,808,908,836,452,752,916,476,916,876,908,560,876,452,764,916,852,476,832,912,808,468,832,916,872,916,748,424,748,468,900,916,856,460,808,912,840,444,832,916,772,916,876,456,924,876,916,764,468,804,908,828,932,808,468,832,452,1200,452,496,468,500,468,572,460,544,908,540,916,544,460,544,916,500,916,472,564,452,572,452,516,924,532,472,536,916,768,468,544,916,560,424,492,468,500,468,588,916,552,472,536,924,544,444,560,908,508,912,556,564,916,572,460,516,468,536,916,536,916,536,468,544
128,752,720,916,932,916,888,508,812,476,880,916,756,476,472,476,924,500,920,500,972,908,808,476,876,908,808,476,876,924,920,908,748,916,752,916,948,508,896,916,812,476,880,916,836,484,768,484,924,908,920,932,764,468,808,924,876,908,808,476,876,500,920,500,492,924,496,916,620,916,584,492,540,476,592,924,724,476,496,476,612,500,616,492,508,916,536,476,580,924,544,476,588,916,960,908,492,908,496,916,628,508,592,932,540,476,600,908,556,484,504,484,612,908,616,908,964,468,536,916,580,908,544,476,588,492,608,500,492
132,836,728,924,888,916,848,460,852,476,848,916,756,492,484,484,880,876,912,776,484,804,916,844,452,812,472,844,460,872,452,760,476,764,912,904,476,864,916,812,484,844,912,844,492,780,492,568,916,572,524,492,540,476,844,452,812,908,840,460,872,452,504,476,508,476,572,916,552,460,772,476,556,908,552,484,508,484,568,452,572,520,488,540,916,548,452,540,476,556,456,560,452,504,476,508,476,584,464,560,916,540,476,556,916,556,488,1012,492,568,916,572,916,520,536,476,548,452,540,932,556,460,564,452,504,476,508,476,576
136,884,724,920,1044,912,892,504,856,892,500,752,920,480,488,924,920,916,492,772,920,808,472,880,920,812,884,512,916,496,756,488,760,476,952,512,908,920,808,472,888,1164,908,776,936,612,496,616,496,520,476,536,920,888,920,808,472,884,912,496,500,472,504,480,628,508,592,976,536,472,600,920,544,508,924,612,504,608,920,524,480,532,476,592,920,1056,472,600,912,608,504,472,512,480,628,920,604,844,532,472,600,920,552,488,648,616,492,608,496,524,920,536,472,612,908,536,480,600,504,604,496,504,508,480,620,504,596,920,536
140,780,752,916,912,916,872,836,916,1012,480,772,524,860,508,904,476,900,796,500,828,916,860,476,828,492,864,916,896,776,500,780,500,920,488,888,916,836,492,868,860,908,800,916,896,916,900,916,792,828,496,860,476,836,916,860,916,896,472,528,532,500,600,476,568,516,560,500,572,916,1100,524,916,584,912,588,428,544,916,556,492,572,560,492,572,476,584,468,528,916,528,916,608,592,492,556,916,580,904,580,516,540,516,592,588,476,548,908,668,908,572,916,564,572,480,584,476,528,500,876,908,592,912,568,556,916,572,476,572
144,760,728,924,924,888,916,804,916,884,912,748,468,480,916,932,916,516,768,916,800,884,492,804,468,884,496,912,924,868,756,476,940,516,900,916,804,884,500,940,908,776,496,916,916,916,772,924,800,468,880,916,804,884,492,912,492,500,912,508,916,612,896,908,532,420,592,916,540,504,916,604,916,604,488,516,932,528,588,492,724,468,592,916,600,500,476,508,476,620,504,600,924,532,596,508,620,508,516,492,604,604,492,516,916,528,912,588,492,532,596,508,600,492,504,924,508,612,492,592,916,532,472,596,916,540,504,492,604
148,1088,740,920,912,864,920,836,528,864,916,780,500,928,904,480,904,788,500,836,912,860,920,932,860,476,900,480,776,920,776,928,936,884,916,940,504,868,860,920,796,508,900,904,488,792,520,828,936,864,840,920,860,480,896,920,520,1060,492,600,920,568,564,920,572,476,576,504,524,592,920,576,432,540,916,564,580,472,564,504,572,588,476,520,488,520,920,608,576,484,560,528,572,480,580,532,920,596,916,592,920,536,564,504,564,908,568,572,472,584,472,520,928,524,604,480,568,480,564,496,572,576,916,524,496,592,592,920,536
152,748,724,928,932,884,920,808,472,876,756,920,480,472,924,920,920,768,916,808,872,488,808,472,880,920,492,748,472,752,920,948,900,500,812,472,880,832,936,776,488,920,916,496,764,472,808,872,488,812,468,880,916,496,500,472,648,616,500,588,520,536,472,592,544,516,500,472,612,608,920,516,928,532,580,488,536,472,584,1124,496,496,916,504,628,920,596,504,536,588,492,560,520,512,480,748,608,492,512,472,512,584,488,544,472,588,608,496,492,920,504,620,512,584,492,536,592,488,544,480,496,608,916,616,520,516,920,536,584
156,852,724,936,896,876,416,812,860,452,760,520,480,888,920,1048,456,772,812,928,836,920,812,844,456,880,916,752,1016,480,912,860,464,816,476,844,836,920,776,488,576,468,492,480,480,480,844,464,812,840,452,876,456,504,504,472,584,468,544,540,920,556,912,556,504,508,572,456,576,520,480,760,540,452,544,480,548,572,456,504,920,508,588,920,556,472,540,556,456,560,492,512,576,456,576,520,920,540,916,540,540,920,524,456,572,500,476,904,912,584,548,480,540,552,452,548,480,512,576,920,576,460,516,536,920,540,920,812,548
160,876,724,948,504,904,496,812,884,500,752,480,920,924,496,920,844,476,812,884,496,812,920,884,920,500,752,752,472,948,512,904,812,516,888,836,920,776,488,500,496,500,472,472,472,996,912,812,884,500,924,500,472,504,920,620,592,516,536,596,496,548,480,512,612,516,932,516,472,536,472,588,540,476,592,608,496,500,920,504,636,508,596,540,920,596,496,556,512,516,616,616,496,516,480,536,588,492,544,596,496,608,920,500,504,476,624,592,928,540,472,588,500,508,500,836,912,616,496,516,664,500,592,540,472,596,496,608,500
164,756,728,888,932,852,468,808,848,460,756,484,524,880,876,916,776,804,912,848,916,808,848,460,876,760,480,756,904,916,780,908,808,848,464,840,780,524,880,876,452,736,808,476,848,916,816,848,460,876,500,972,508,576,916,556,460,536,556,916,552,508,524,568,564,420,524,532,916,552,916,544,560,460,560,504,476,508,584,916,564,536,912,560,460,560,516,524,568,564,592,520,532,476,552,916,544,552,912,564,504,476,508,576,916,556,540,916,560,468,552,508,524,568,568,476,520,532,932,552,916,544,556,916,564,504,476,508,584
168,768,1176,932,916,892,808,916,888,752,912,480,484,1436,916,492,772,1176,472,888,808,468,888,916,492,756,760,660,948,820,516,808,896,500,836,760,916,924,916,500,772,800,472,888,916,808,888,916,916,508,912,508,684,516,596,536,420,600,540,428,504,612,516,612,524,476,732,592,500,536,600,500,604,508,480,508,916,628,604,932,536,704,904,552,512,524,612,612,492,524,532,468,592,536,428,600,604,492,504,508,476,620,596,916,536,600,504,544,476,504,604,492,612,524,912,528,592,500,536,600,508,604,504,476,508,628,524,604,536
172,840,728,884,404,876,800,420,848,744,424,488,868,412,868,772,596,800,836,452,800,840,452,868,756,476,760,892,412,772,744,420,840,832,496,776,604,444,444,484,476,464,836,916,808,840,916,868,500,508,480,788,548,916,528,552,452,544,500,916,556,564,916,516,528,420,540,536,468,552,556,444,500,508,472,580,556,1004,528,552,596,552,516,516,564,572,452,516,528,756,540,536,420,552,556,444,500,508,472,564,460,460,544,456,916,544,476,476,444,444,444,524,464,448,448,464,456,452,444,476,476,476,456,916,468,600,908,456,480
176,876,724,964,528,908,968,424,888,748,476,480,924,920,920,772,808,508,884,808,472,888,916,496,756,756,916,948,812,808,920,1248,832,516,780,492,528,496,476,480,488,884,916,808,888,916,496,500,504,476,616,596,520,536,600,504,544,508,476,620,608,516,480,880,592,500,540,592,504,604,500,472,504,632,508,604,536,600,504,552,488,516,496,496,496,476,472,472,496,1012,476,504,492,684,472,480,500,516,504,472,480,504,480,472,480,504,500,496,476,472,920,944,472,476,644,492,496,476,472,600,508,512,916,632,504,488,920,488,500
180,824,712,884,412,876,808,476,848,752,476,428,876,876,412,764,808,832,448,808,840,452,868,748,468,748,904,764,468,744,744,452,840,768,480,452,452,468,420,472,832,444,812,832,916,868,492,500,468,1116,544,428,536,544,544,932,496,564,424,564,508,468,536,536,536,476,548,564,452,492,500,916,580,604,476,428,448,488,524,480,452,452,448,468,472,476,448,472,428,448,448,468,468,468,452,476,460,472,472,640,632,472,476,452,452,468,472,472,476,448,472,448,452,452,520,468,468,468,460,460,472,448,448,488,480,524,452,452,468
184,868,1240,936,524,904,812,884,492,756,480,516,928,924,768,948,812,876,912,812,884,920,500,752,756,952,920,808,812,428,884,844,780,508,500,500,524,472,476,876,492,812,880,500,920,504,508,476,624,584,504,540,596,548,524,516,624,868,904,520,540,516,588,540,588,492,612,512,484,508,512,504,508,476,496,492,492,484,496,524,500,472,480,476,492,476,428,492,496,472,472,476,944,516,496,476,492,492,752,476,476,512,500,480,476,476,488,492,476,492,496,500,472,476,472,512,504,476,476,500,492,484,912,504,500,524,480,476,492
188,752,720,892,412,844,816,840,460,760,476,884,412,1052,772,816,516,840,820,476,840,876,756,468,756,908,768,468,752,848,840,524,776,884,456,884,772,1224,484,840,816,840,456,876,500,508,476,580,556,544,488,552,552,524,504,860,572,420,520,544,544,452,544,552,564,460,496,508,428,588,468,480,524,456,500,488,524,460,460,476,428,480,452,452,480,456,460,452,476,476,464,468,468,480,456,460,488,480,480,460,460,476,476,480,568,480,480,624,460,468,468,476,468,468,464,488,456,460,496,488,460,468,456,476,480,484,456,768,456
192,756,720,936,892,516,808,888,760,508,480,928,924,524,768,804,880,492,812,888,916,500,752,756,952,508,808,752,888,588,840,772,928,516,920,768,812,476,880,816,880,500,920,496,508,476,624,588,536,516,596,800,500,428,624,612,520,476,536,592,544,476,592,612,496,476,504,520,508,508,472,496,488,516,488,496,500,500,472,476,496,492,476,496,500,500,472,476,504,516,504,472,496,500,480,476,496,500,1040,584,476,476,496,472,496,500,496,472,692,476,520,508,480,508,500,488,484,524,496,500,472,516,592,496,472,476,496,500,472
196,760,732,892,852,416,812,844,748,516,488,884,856,408,780,804,844,1168,476,844,876,764,480,760,900,776,468,748,844,836,528,780,884,876,776,432,804,844,812,424,844,872,504,480,512,580,556,424,532,560,544,508,488,572,568,524,480,536,552,468,472,460,452,484,480,476,464,884,476,424,700,740,492,516,456,456,484,520,476,460,740,456,460,452,748,480,480,460,460,472,476,460,476,852,520,452,456,480,472,480,460,476,460,456,452,480,476,480,468,468,476,480,460,488,496,452,480,456,484,476,472,456,472,460,456,452,476,480,496
200,832,704,924,868,524,784,864,832,456,408,892,1236,748,452,776,864,784,860,476,884,732,700,412,916,796,716,864,428,808,752,468,420,468,872,448,864,476,1064,864,892,492,448,484,588,572,516,504,576,520,460,420,468,476,452,452,448,472,444,480,476,468,452,452,428,484,488,448,480,516,456,464,468,468,464,452,448,472,476,448,480,468,448,452,452,476,476,476,448,480,452,456,476,468,476,452,452,448,476,440,480,476,468,452,452,484,512,492,448,480,516,456,464,468,472,916,612,448,472,484,440,480,464,452,452,892,468,476,492
204,752,728,884,844,412,808,840,744,480,520,868,868,772,928,420,840,808,836,868,444,756,724,780,1148,468,740,840,832,776,524,868,868,772,804,468,840,808,840,868,444,500,504,804,548,420,528,552,544,504,520,556,556,516,476,464,456,464,468,460,444,476,868,460,420,468,468,456,480,524,488,444,444,476,520,464,448,592,456,452,444,748,472,452,452,452,472,456,472,516,836,444,444,476,484,464,448,464,468,460,444,476,476,460,476,468,476,456,480,524,488,444,444,476,480,464,448,464,476,456,444,476,472,492,452,460,480,456,492
208,760,728,932,892,808,420,888,752,480,920,524,916,772,800,888,500,808,892,916,756,756,476,828,820,744,892,508,832,976,924,916,492,772,804,888,808,888,500,916,508,508,616,524,596,536,600,544,428,504,608,716,484,472,420,496,472,504,496,492,596,476,508,516,516,472,500,488,488,492,524,492,484,456,500,500,472,504,492,476,476,476,496,508,472,504,524,472,480,492,496,516,476,472,496,472,468,504,496,476,476,508,524,516,472,504,484,524,496,508,492,476,476,472,500,472,512,492,492,476,476,500,504,524,472,504,472,480,524
212,748,720,892,840,808,420,840,752,476,880,876,412,764,804,832,968,832,448,872,748,748,900,420,760,744,836,832,772,524,876,876,764,804,828,444,808,736,872,532,500,420,576,544,472,448,480,516,628,452,448,468,468,468,448,472,448,456,456,468,468,468,456,472,428,448,484,740,452,452,452,468,468,448,468,448,444,448,468,468,460,448,472,472,448,480,756,516,452,452,472,468,448,468,472,448,448,468,472,468,468,456,472,448,488,508,480,452,452,468,516,468,448,472,444,448,452,468,468,460,448,472,488,448,472,484,452,452,492
216,752,720,936,1140,820,516,884,756,480,924,924,768,476,808,884,812,884,920,500,752,756,952,812,756,884,496,844,776,928,924,768,428,816,880,748,884,916,500,496,500,624,592,476,500,516,484,472,512,500,476,476,480,492,476,500,500,472,472,476,512,508,476,500,500,492,484,496,500,472,428,480,492,476,496,500,480,484,476,512,500,476,496,524,484,480,504,500,472,480,480,492,476,508,500,472,468,476,508,1044,476,500,644,836,488,624,496,472,480,476,492,492,500,500,468,476,468,512,500,476,500,732,512,480,512,500,472,480,516
