4,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212
8,196,540,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196
12,540,540,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192
16,556,648,208,208,208,564,212,212,208,212,212,208,208,212,212,212,208,208,208,208,212,208,208,208,212,212,212,208,212,212,212
20,808,660,576,220,224,224,568,224,220,220,220,224,220,224,220,224,220,220,224,224,220,220,224,220,220,220,220,224,220,224,220
24,568,556,200,200,200,552,572,200,200,200,196,196,548,196,200,200,196,196,200,200,200,196,200,196,200,200,200,200,196,200,200
28,568,540,636,548,192,192,640,192,200,196,196,200,196,200,200,568,200,192,192,192,196,196,192,192,200,192,200,196,192,192,196
32,592,576,576,568,576,216,224,588,224,220,220,220,220,224,220,580,220,220,220,220,220,224,220,220,224,220,220,220,220,224,220
36,664,660,684,572,584,580,228,600,224,580,224,232,228,224,228,224,232,224,228,228,224,224,224,224,224,224,224,224,224,224,224
40,528,528,628,556,624,184,556,188,184,184,536,184,188,528,544,180,180,188,180,188,180,180,188,180,180,188,184,180,188,180,184
44,624,616,536,632,188,188,644,544,180,528,180,528,184,556,184,180,180,180,188,184,544,188,180,180,184,188,180,188,188,188,188
48,568,676,688,672,600,224,224,224,664,588,228,580,228,572,224,568,224,228,224,224,584,224,224,232,232,228,232,228,224,228,224
52,208,568,656,212,568,644,648,672,660,572,552,212,216,208,216,208,556,584,208,208,208,208,208,212,216,564,212,212,208,216,212
56,568,556,552,644,196,536,568,632,200,552,536,192,556,560,196,192,192,548,192,196,196,196,200,200,540,192,196,196,200,196,196
60,624,656,196,644,644,644,648,556,560,544,568,196,548,556,192,196,200,192,536,192,540,192,200,192,196,200,200,200,196,196,196
64,672,584,552,648,560,664,208,208,640,576,660,656,212,656,568,568,212,212,212,552,212,212,208,572,208,212,208,212,212,212,208
68,680,588,648,664,668,672,656,560,664,216,216,220,216,560,576,220,220,576,584,584,572,220,216,532,220,216,220,220,216,220,220
72,656,652,644,644,564,552,556,192,564,200,192,628,568,632,648,540,564,196,200,200,556,200,192,200,200,548,196,200,540,200,224
76,560,200,560,656,544,656,196,644,664,572,556,204,204,560,636,652,200,652,560,568,228,228,204,196,204,204,196,544,204,564,664
80,576,580,216,656,572,560,668,668,216,564,628,548,620,564,220,224,580,196,532,588,224,680,220,672,216,220,216,200,584,588,220
84,572,584,748,636,680,624,588,580,656,220,224,220,220,592,224,548,200,204,672,564,536,576,228,568,580,660,224,588,228,596,220
88,568,556,568,660,204,632,668,656,688,228,208,652,204,568,544,208,560,200,208,564,652,200,576,204,576,568,232,560,572,600,548
92,188,588,552,556,648,216,548,192,636,552,552,652,192,532,644,532,540,540,664,192,192,556,648,560,548,564,184,548,592,184,216
96,588,540,580,712,204,540,228,576,224,680,572,576,636,652,572,588,684,568,200,676,224,592,656,228,568,228,584,548,596,584,228
100,628,212,652,568,668,580,660,664,616,572,212,652,532,644,664,584,580,216,216,564,644,540,216,624,196,572,556,560,560,196,588
104,556,560,564,192,672,560,588,632,564,648,640,592,540,220,544,188,564,556,592,640,644,552,624,564,220,552,536,196,564,196,556
108,652,560,620,640,652,640,552,644,192,552,676,628,536,560,668,552,220,564,556,188,192,588,544,652,560,584,564,532,548,220,552
112,584,640,680,584,688,628,224,640,576,228,572,552,660,224,568,556,632,664,592,548,572,572,540,596,676,580,584,580,584,208,592
116,572,548,652,680,576,660,648,564,560,628,632,596,676,668,220,580,668,536,548,196,668,628,672,224,544,580,592,548,588,576,568
120,676,624,656,540,636,536,648,660,556,548,572,644,668,556,584,696,656,604,644,564,592,568,568,644,196,560,560,200,640,556,556
124,676,648,656,660,648,568,644,556,544,696,644,564,572,560,568,632,588,656,636,680,568,592,608,552,596,556,564,196,540,560,572
128,584,648,652,676,652,580,576,576,560,568,628,664,668,576,564,544,624,628,644,560,536,568,572,588,564,584,576,620,584,540,532
132,644,680,664,680,660,644,636,676,676,580,680,552,596,548,656,584,588,556,664,572,568,632,600,576,592,584,576,540,600,580,572
136,548,572,548,612,644,656,688,548,656,572,668,664,604,660,564,572,692,680,668,596,576,580,556,616,364,564,576,652,600,568,580
140,528,548,540,620,640,644,528,652,580,636,584,644,544,528,684,552,556,340,556,668,560,564,536,556,344,544,580,552,596,580,632
144,476,480,456,376,388,372,444,528,472,464,528,384,440,392,488,396,396,448,456,384,440,396,356,372,456,372,360,388,368,544,368
148,552,536,536,628,368,648,464,544,552,648,368,564,556,532,668,644,564,660,576,376,616,656,568,660,556,560,584,536,524,568,576
152,544,556,624,644,640,532,348,352,640,556,444,544,672,360,536,592,676,552,652,668,640,564,652,560,544,644,584,564,568,688,600
156,392,364,660,484,504,352,456,440,448,352,480,520,520,380,476,372,460,384,388,396,376,464,396,520,368,372,368,448,376,380,360
160,572,548,584,552,632,660,552,580,568,496,540,396,660,596,672,584,584,384,404,568,384,540,676,660,676,588,656,572,672,576,392
164,388,368,348,356,540,540,364,472,628,436,384,540,388,452,352,368,352,384,480,628,460,372,528,396,460,392,528,376,384,476,356
