84,188,188,188,188,188,160,160,160,160,160,160,160,160,160,164,164,164,164,164,164,164,164,164,168,168,168,164,164,164,192,192,192,192,192,192,192,192,192,192,188,188,188,184,184,184,184,184,184,188,188,188,188,188,188,160,160,160,160,160,160,160,160,160,164,164,164,168,168,168,164,164,164,168,168,168,164,164,164,192,192,192,192,192,192,192,192,192,188,188,188,184,184,184,184,184,184,188,188,188,188,188,188,188,160,160,160,160,160,160,160,160,160,164,164,164,168,168,168,660,164,164,168,640,568,588,588,588,564
88,164,164,164,164,164,184,184,184,184,184,184,184,184,184,188,188,192,192,192,188,188,188,192,192,192,188,188,188,168,168,168,168,168,168,168,168,168,164,164,164,160,160,160,160,160,160,164,164,164,164,164,184,184,184,184,184,184,184,184,184,188,188,188,192,192,192,188,188,188,192,192,192,188,188,188,168,168,168,168,168,168,168,168,164,164,164,160,160,160,160,160,160,164,164,164,164,164,164,184,184,184,184,184,184,184,184,184,188,188,188,192,192,188,188,188,192,664,192,188,608,188,168,540,472,540,468,468,516
92,184,184,188,188,188,160,160,160,160,160,164,164,164,164,164,164,168,168,168,168,168,168,168,168,164,164,164,192,192,192,188,188,192,192,192,184,188,188,184,184,184,184,184,184,184,184,188,188,188,160,160,160,160,160,160,164,164,164,164,164,168,168,168,168,168,168,168,168,168,164,164,192,192,192,188,188,188,192,192,192,188,188,188,184,184,184,184,184,184,184,184,188,188,188,160,160,160,160,160,164,164,164,164,164,164,168,168,168,168,168,168,168,168,164,164,164,192,520,192,188,512,188,496,436,440,444,440,528
96,168,168,168,168,188,188,188,188,188,188,188,188,192,192,192,196,196,196,192,192,196,196,196,192,192,192,172,172,172,172,172,172,172,172,168,168,164,164,164,164,164,164,168,168,168,168,168,188,188,188,188,188,188,188,188,192,192,192,196,196,192,192,192,196,196,196,192,192,172,172,172,172,172,172,172,172,168,168,168,164,164,164,164,164,168,168,168,168,168,168,188,188,188,188,188,188,188,188,192,192,196,196,196,192,192,192,196,196,192,192,192,172,172,172,172,172,172,172,476,168,484,168,512,448,500,440,440,480
100,192,192,192,192,164,164,164,164,164,164,164,164,168,168,168,172,172,168,168,168,172,172,168,168,168,196,196,196,196,196,196,196,192,192,192,188,188,188,188,188,192,192,192,192,192,164,164,164,164,164,164,164,164,168,168,168,172,172,168,168,168,172,172,168,168,168,196,196,196,196,196,196,196,192,192,192,188,188,188,188,188,192,192,192,192,192,164,164,164,164,164,164,164,164,168,168,172,172,172,168,168,168,172,172,168,168,168,196,196,196,196,196,196,196,192,192,192,188,188,532,188,188,192,500,444,508,452,500
104,148,148,152,152,172,172,172,172,172,176,176,176,176,176,180,180,180,180,180,180,180,176,176,176,156,156,152,152,152,156,156,152,152,152,148,148,148,148,148,148,148,152,152,152,172,172,172,172,176,176,176,176,176,180,180,180,180,180,180,180,180,176,176,156,156,156,152,152,156,156,156,152,152,148,148,148,148,148,148,148,152,152,152,172,172,172,172,172,176,176,176,176,176,180,180,180,180,180,180,180,176,176,176,156,156,152,152,152,156,156,152,152,148,148,148,148,420,148,464,148,152,152,172,508,448,496,436,484
108,176,176,176,176,148,148,148,148,148,148,148,152,152,152,156,156,152,152,156,156,156,152,152,180,180,180,180,180,180,180,176,176,172,172,172,172,172,176,176,176,176,176,148,148,148,148,148,148,148,152,152,156,156,156,152,152,156,156,156,152,152,180,180,180,180,180,180,180,176,176,172,172,172,172,172,176,176,176,176,176,148,148,148,148,148,148,148,152,152,156,156,156,152,152,156,156,152,152,152,180,180,180,180,180,180,180,176,176,172,172,172,172,172,176,176,492,176,432,148,484,472,148,412,464,404,408,408,480
112,152,152,152,152,172,172,172,172,172,172,172,176,176,180,180,176,176,176,180,180,176,176,156,156,156,156,156,156,156,152,152,148,148,148,148,148,152,152,152,152,172,172,172,172,172,172,172,176,176,176,180,180,176,176,180,180,176,176,176,156,156,156,156,156,156,156,152,152,148,148,148,148,152,152,152,152,152,172,172,172,172,172,172,172,176,176,180,180,176,176,176,180,180,176,176,156,156,156,156,156,156,156,152,152,148,148,148,148,148,152,152,152,152,152,172,172,172,172,172,484,176,492,432,500,444,500,444,484
116,176,176,176,176,148,148,148,148,148,148,152,152,152,156,156,152,152,156,156,152,152,180,176,180,180,180,180,180,176,176,172,172,172,172,172,176,176,176,176,148,148,148,148,148,148,148,152,152,156,156,152,152,156,156,156,152,152,180,180,180,180,180,180,176,176,176,172,172,172,172,176,176,176,176,148,148,148,148,148,148,148,152,152,156,156,152,152,152,156,156,152,152,180,180,180,180,180,180,180,176,176,172,172,172,172,176,176,176,176,176,148,148,148,148,148,148,152,152,152,156,156,480,420,156,464,412,416,356
120,152,152,156,156,176,176,176,176,180,180,180,180,184,184,180,184,184,184,184,180,180,160,160,156,156,160,160,156,156,152,152,152,152,152,152,152,156,156,176,176,176,176,180,180,180,180,184,184,184,184,184,184,184,180,180,160,160,156,156,160,160,156,156,152,152,152,152,152,152,152,156,156,176,176,176,176,180,180,180,180,184,184,184,184,184,184,184,180,180,160,160,156,156,160,160,156,156,156,152,152,152,152,152,152,156,156,176,176,176,176,180,180,180,180,180,184,184,184,184,488,428,180,180,160,340,336,276,348
124,180,180,180,180,152,152,152,152,152,152,156,156,160,160,156,156,160,160,156,156,184,184,184,184,184,184,180,180,176,176,176,176,180,180,180,180,180,152,152,152,152,152,152,156,156,160,160,156,156,160,160,156,156,184,184,184,184,184,184,180,180,176,176,176,176,176,180,180,180,180,152,152,152,152,152,152,156,156,160,160,156,156,160,160,156,156,184,184,184,184,184,184,180,180,176,176,176,176,176,180,180,180,180,152,152,152,152,152,152,156,156,160,160,156,156,160,160,156,156,184,184,184,184,184,368,312,308,308
128,156,156,156,176,176,176,176,176,176,180,180,184,184,180,180,184,184,180,180,160,160,160,160,160,160,156,156,152,152,152,152,156,156,156,156,176,176,176,176,176,176,180,180,184,184,180,180,184,184,180,180,160,160,160,160,160,160,156,156,152,152,152,152,156,156,156,156,176,176,176,176,176,176,180,180,184,184,180,180,184,184,180,180,160,160,160,160,160,160,156,156,152,152,152,152,156,156,156,156,176,176,176,176,176,176,180,180,184,504,180,180,184,184,180,180,160,160,160,160,160,160,156,156,152,344,332,272,348
132,180,180,180,152,152,152,152,152,152,156,156,160,160,156,156,160,160,156,156,184,184,184,184,184,184,180,180,176,176,176,176,180,180,176,152,152,152,152,152,152,156,156,160,160,156,156,160,160,156,156,184,184,184,184,184,184,180,180,176,176,176,176,180,180,180,152,152,152,152,152,152,156,156,160,160,156,156,160,160,156,156,184,184,184,184,184,184,180,180,176,176,176,176,180,180,180,152,152,152,152,152,152,156,156,160,160,156,156,160,160,156,156,360,300,360,300,368,308,372,308,368,308,356,296,368,312,312,308
136,156,160,160,180,180,180,180,184,184,184,184,188,188,188,188,188,184,184,164,164,160,160,164,164,160,160,156,156,156,156,156,156,160,180,180,180,180,184,184,184,184,188,188,188,188,188,188,184,164,164,160,160,164,164,160,160,156,156,156,156,156,156,160,160,180,180,180,184,184,184,184,188,188,188,188,188,188,184,184,164,160,160,164,164,160,160,156,156,156,156,156,156,160,160,180,180,180,184,184,184,184,188,188,188,188,188,188,508,448,164,164,160,164,164,160,160,156,156,156,156,156,156,160,160,376,312,360,300
140,184,184,184,156,156,156,156,156,156,160,160,164,160,160,164,164,160,160,184,188,188,188,188,184,184,180,180,180,180,184,184,184,156,156,156,156,156,156,160,160,164,164,160,164,164,160,160,188,188,188,188,188,188,184,180,180,180,180,184,184,184,184,156,156,156,156,156,160,160,164,164,160,160,164,164,160,188,188,188,188,188,188,184,184,180,180,180,184,184,184,184,156,156,156,156,156,160,160,164,164,160,160,164,164,160,160,188,188,188,188,188,184,184,180,180,180,180,184,372,316,348,288,336,156,348,292,348,288
144,160,160,160,180,180,180,180,180,184,184,188,188,184,184,188,188,184,164,164,164,164,164,164,160,156,156,156,156,160,160,160,160,180,180,180,180,180,184,184,188,184,184,188,188,184,184,164,164,164,164,164,160,160,156,156,156,160,160,160,160,180,180,180,180,180,184,184,188,188,184,184,188,184,184,164,164,164,164,164,164,160,156,156,156,156,160,160,160,180,180,180,180,180,180,184,184,188,184,184,188,188,184,184,164,164,164,164,164,160,160,156,156,156,160,352,160,160,180,180,180,372,316,372,312,364,304,360,304
148,184,184,184,156,156,156,156,156,160,160,164,164,160,164,164,160,160,188,188,188,188,188,184,184,180,180,180,184,184,184,184,156,156,156,156,156,160,160,164,160,160,164,164,160,160,188,188,188,188,188,184,184,180,180,180,184,184,184,156,156,156,156,156,156,160,164,164,160,160,164,164,160,188,188,188,188,188,184,184,180,180,180,180,184,184,184,156,156,156,156,156,160,160,164,164,160,164,164,160,160,188,188,188,188,188,184,184,180,180,180,184,184,184,184,156,156,336,156,156,160,160,164,340,280,352,292,352,288
152,160,164,164,184,184,184,188,188,188,188,192,192,192,192,192,188,168,168,164,164,168,168,164,160,160,160,160,160,164,164,184,184,184,188,188,188,188,192,192,192,192,192,188,168,168,164,164,168,164,164,160,160,160,160,160,164,164,184,184,184,188,188,188,188,192,192,192,192,192,188,168,168,164,164,168,164,164,160,160,160,160,160,164,164,184,184,184,188,188,188,188,192,192,192,192,192,188,168,168,164,164,168,164,164,160,160,160,160,160,164,164,184,184,184,188,188,188,188,368,192,192,376,192,380,452,392,448,388
156,188,188,188,160,160,160,160,160,164,164,168,164,164,168,164,164,192,192,192,192,192,188,188,184,184,184,188,188,188,160,160,160,160,160,164,164,168,164,164,168,168,164,192,192,192,192,192,188,188,184,184,184,188,188,188,160,160,160,160,160,164,164,168,168,164,168,168,164,164,192,192,192,192,192,188,184,184,184,188,188,188,188,160,160,160,160,160,164,168,168,164,164,168,164,164,192,192,192,192,192,188,184,184,184,184,188,188,188,160,160,160,160,160,164,164,168,164,164,168,356,164,192,472,192,480,420,480,416
160,164,164,164,184,184,184,184,184,188,192,192,184,192,192,188,188,168,168,164,168,164,164,160,160,160,164,164,164,184,184,184,184,184,188,188,192,188,188,192,192,188,168,168,168,168,168,164,164,160,160,160,164,164,164,184,184,184,184,184,188,192,192,188,188,192,188,188,168,168,168,168,168,164,160,160,160,164,164,164,164,184,184,184,184,188,188,192,192,188,192,192,188,168,168,168,168,168,164,164,160,160,160,164,164,164,184,184,184,184,184,188,188,192,188,188,192,188,188,448,168,388,168,456,164,464,408,452,392
164,188,188,188,160,160,160,160,160,164,168,168,160,168,168,164,192,192,192,192,192,188,188,184,184,184,188,188,188,160,160,160,160,164,164,168,168,164,168,168,164,192,192,192,192,192,188,188,184,184,184,188,188,188,160,160,160,160,164,164,168,168,164,168,168,164,192,192,192,192,192,188,188,184,184,184,188,188,188,160,160,160,160,164,164,168,168,164,168,168,164,192,192,192,192,192,188,184,184,184,184,188,188,188,160,160,160,160,164,164,168,168,164,168,168,164,192,192,192,192,192,188,184,184,184,184,492,480,424
168,164,168,168,188,188,188,192,192,192,192,196,196,196,192,192,172,168,168,172,172,168,164,164,164,164,164,168,188,188,188,192,192,192,196,196,196,196,196,192,172,172,168,172,172,168,164,164,164,164,164,168,168,188,188,188,192,192,192,196,196,196,196,192,192,172,168,168,172,168,168,164,164,164,164,168,168,188,188,188,192,192,192,196,196,196,196,196,192,172,172,168,172,172,168,164,164,164,164,164,168,188,188,188,192,192,192,312,196,196,196,380,192,172,172,168,168,172,168,168,164,164,164,164,168,168,492,476,416
172,192,192,192,164,164,164,164,168,168,172,168,168,172,164,164,196,196,196,196,192,192,188,188,188,192,192,192,164,164,164,164,168,172,172,168,172,172,168,196,196,196,196,196,192,188,188,188,192,192,192,164,164,164,164,164,168,172,172,168,172,172,168,196,196,196,196,196,192,188,188,188,192,192,192,164,164,164,164,164,168,172,172,168,172,172,168,196,196,196,196,196,192,188,188,188,192,192,192,164,164,164,164,168,168,172,168,168,172,168,168,196,476,196,484,480,192,496,480,188,496,192,192,468,164,164,460,460,400
176,148,152,152,172,172,172,176,176,180,180,180,180,180,176,156,156,152,156,156,152,148,148,148,148,152,152,172,168,172,176,176,176,180,180,180,180,176,176,156,152,156,156,152,148,148,148,148,148,152,172,172,172,176,176,176,180,180,180,180,176,176,156,152,152,156,152,152,148,148,148,148,152,172,172,172,176,176,176,180,180,180,180,180,176,156,156,152,156,152,152,148,148,148,148,152,152,172,172,172,176,176,176,180,180,180,180,176,156,156,152,156,156,440,148,452,440,148,452,444,172,172,396,176,176,176,460,460,400
180,172,176,176,148,148,152,152,152,156,156,156,152,152,152,180,176,176,180,176,176,172,172,172,172,176,148,148,148,152,152,152,156,156,156,156,152,152,180,176,176,180,176,172,172,172,172,172,176,148,148,148,152,152,152,156,156,156,156,152,152,180,176,180,180,176,172,172,172,172,176,176,148,148,148,152,152,152,156,156,156,156,152,180,180,176,180,180,176,172,172,172,172,176,176,148,148,152,152,152,156,156,156,156,156,152,180,176,176,180,176,176,172,172,172,172,472,452,388,436,448,392,444,156,436,436,444,440,384
184,148,152,152,172,172,176,176,176,180,180,180,180,176,176,156,148,156,156,152,148,148,148,148,152,152,172,172,172,176,176,180,180,180,180,180,176,156,152,152,156,152,152,148,148,148,148,152,172,172,172,176,176,176,180,180,180,180,176,156,156,152,156,152,152,148,148,148,148,152,172,172,172,176,176,176,180,180,180,180,176,156,156,152,156,156,152,148,148,148,148,152,152,172,172,176,176,176,180,180,180,180,176,176,156,152,152,156,152,148,148,148,148,152,152,172,172,172,472,468,460,180,400,468,408,468,544,544,484
188,176,176,176,148,148,148,148,152,156,152,152,156,152,180,180,180,180,180,176,172,172,172,176,176,148,148,148,148,152,152,156,152,156,156,152,180,180,180,180,176,176,172,172,176,176,176,148,148,148,148,152,152,156,152,156,156,152,180,180,180,180,176,172,172,172,176,176,176,148,148,148,148,152,156,156,152,156,152,152,180,180,180,180,176,172,172,172,176,176,176,148,148,148,148,152,156,152,152,156,152,152,180,180,180,180,176,172,172,172,176,176,148,148,148,148,148,152,156,152,152,444,444,508,512,568,552,492,492
192,152,156,176,176,176,180,180,180,184,184,184,184,180,160,156,156,160,152,152,152,152,152,156,156,176,176,180,180,180,184,184,184,184,180,160,160,156,160,156,156,152,152,152,152,156,176,176,176,180,180,184,184,184,184,180,180,160,156,160,160,156,152,152,152,152,156,176,176,176,180,180,180,184,184,184,184,180,160,156,156,160,156,152,152,152,152,156,156,176,176,180,180,180,184,184,184,184,180,160,160,156,160,156,156,152,152,456,152,156,176,176,176,180,180,184,184,184,184,180,180,548,492,528,472,528,564,556,496
196,176,180,152,152,152,156,156,156,160,160,160,160,156,184,180,180,184,176,176,176,176,176,180,152,152,152,156,156,156,160,160,160,156,156,184,180,184,184,180,176,176,176,176,180,152,152,152,156,156,160,160,160,160,156,156,184,180,184,184,180,176,176,176,176,180,152,152,152,156,156,160,160,160,160,156,156,184,180,184,184,180,176,176,176,176,180,152,152,152,156,156,160,160,160,160,156,184,184,180,184,180,180,176,176,176,176,180,152,152,152,156,156,160,160,160,160,156,184,184,180,184,180,180,588,588,564,508,560
200,152,156,176,176,176,180,180,180,184,184,184,180,180,160,156,156,156,156,152,152,152,152,156,176,176,180,180,180,184,184,184,184,180,160,156,156,160,156,152,152,152,152,156,176,176,176,180,180,184,184,184,184,180,180,160,156,160,156,156,152,152,152,152,156,176,176,180,180,180,184,184,184,184,180,160,156,156,160,156,152,152,152,152,156,176,176,176,180,180,184,184,184,184,180,180,160,156,160,156,156,152,152,152,152,156,176,176,180,180,180,184,184,184,184,180,160,156,156,468,532,152,152,152,540,536,576,516,572
204,180,180,152,152,152,152,156,160,160,156,160,156,184,184,184,184,180,176,176,172,180,180,152,152,152,152,156,160,160,156,160,156,184,184,184,184,180,180,176,176,180,180,180,152,152,152,156,156,160,156,160,156,156,184,184,184,180,180,176,176,180,180,180,152,152,152,156,156,160,156,160,156,156,184,184,184,180,180,176,176,180,180,180,152,152,152,156,156,160,156,160,156,156,184,184,184,180,180,176,176,180,180,180,152,152,152,152,156,440,156,160,160,156,184,184,184,184,180,176,176,180,180,180,552,544,540,480,528
208,156,160,180,180,180,184,184,188,188,188,188,184,164,160,160,164,160,156,156,156,156,160,180,180,184,184,184,188,188,188,188,184,164,160,164,164,160,156,156,156,160,160,180,180,184,184,184,188,188,188,184,184,164,160,164,160,156,156,156,156,160,180,180,180,184,184,188,188,188,188,184,164,160,160,164,160,156,156,156,156,160,180,180,180,184,184,188,188,188,188,184,164,160,164,164,160,156,156,156,156,160,180,180,184,184,184,188,188,188,184,184,164,160,164,160,160,508,560,548,536,180,180,180,568,556,576,512,576
212,180,184,156,156,156,160,160,164,164,164,164,160,188,184,188,188,184,176,180,180,184,184,156,156,160,160,164,164,164,164,160,188,184,184,188,184,180,180,180,180,184,156,156,160,160,160,164,164,164,160,160,188,184,188,184,180,180,180,180,184,156,156,156,160,160,164,164,164,164,160,188,184,188,188,184,180,180,180,184,184,156,156,160,160,164,164,164,164,160,188,184,184,188,184,180,180,180,180,184,156,156,160,160,160,164,164,164,160,160,188,184,188,184,532,180,180,180,184,156,552,488,544,160,548,552,540,476,540
216,156,160,180,180,180,184,184,188,188,188,188,184,164,160,164,160,156,156,156,156,160,180,180,180,184,184,188,188,188,188,184,164,160,164,160,156,156,156,156,160,180,180,180,184,184,188,188,188,184,184,164,160,164,160,156,156,156,156,160,180,180,180,184,184,188,188,188,184,184,164,160,164,160,156,156,156,156,160,180,180,184,184,184,188,188,188,184,184,164,160,164,160,156,156,156,156,160,180,180,184,184,184,188,188,188,184,184,164,160,164,160,156,156,156,156,160,580,180,184,184,560,572,516,564,564,504,448,448
