156,411,392,390,412,392,411,390,390,392,391,391,391,410,403,401,402,412,392,412,400,412,404,391,401,391,391,379,392,389,403,402
160,402,391,406,399,392,412,393,412,393,390,403,401,404,410,412,381,392,405,400,391,402,391,392,390,392,390,412,391,402,391,413
164,382,401,404,390,392,402,402,391,391,402,392,392,413,411,391,391,393,403,389,414,391,402,412,391,392,402,389,392,401,410,413
168,390,404,410,401,404,392,391,410,401,410,391,402,391,402,389,392,414,390,393,380,390,401,403,401,402,412,391,392,391,391,412
172,393,400,393,412,411,392,403,401,402,413,404,381,392,402,401,394,390,403,413,391,389,402,402,412,391,389,402,412,393,390,392
176,391,390,404,392,389,411,391,391,403,404,412,401,391,391,412,402,403,393,405,391,405,411,391,392,382,411,403,404,410,392,401
180,403,392,403,401,402,411,390,391,404,402,401,412,393,400,405,393,389,413,393,389,382,390,413,409,390,412,390,391,406,391,400
184,392,393,402,391,389,401,379,393,400,404,389,393,403,391,401,411,413,405,402,400,411,402,403,403,391,390,413,391,410,392,390
188,391,394,402,390,390,389,412,392,412,404,403,411,403,379,403,391,404,405,391,400,403,390,394,391,405,401,402,392,399,412,413
192,400,405,390,411,401,404,392,390,380,391,404,411,402,392,402,390,413,400,402,391,390,392,406,403,413,391,403,410,390,411,403
196,413,404,390,402,393,402,404,393,392,390,411,402,391,400,402,391,401,381,393,390,401,411,403,392,391,405,411,403,402,413,411
200,403,402,403,410,404,401,393,403,412,403,389,394,391,391,412,392,412,404,411,401,404,401,392,391,391,389,402,390,391,379,402
204,393,400,391,411,404,392,401,411,400,404,380,401,411,393,401,411,392,412,391,404,401,401,391,393,405,392,390,402,402,401,389
208,411,390,402,405,410,402,393,391,403,400,391,390,403,401,391,400,393,405,390,392,402,402,399,414,380,404,403,390,413,391,412
212,403,404,402,409,405,388,393,411,404,400,403,401,392,405,414,389,394,391,391,391,401,400,391,390,414,402,379,404,388,402,409
216,401,394,402,394,402,401,393,405,402,412,401,391,391,402,391,402,404,391,393,392,391,401,390,412,401,381,402,412,409,403,391
220,380,401,391,401,391,400,413,388,413,410,406,402,401,392,403,391,412,392,392,404,412,400,402,391,403,391,401,403,391,403,403
224,402,390,410,410,403,393,391,402,412,401,392,400,390,404,402,380,392,393,391,400,394,403,401,402,382,389,403,413,402,411,390
228,391,409,405,412,391,401,389,404,392,390,403,411,392,405,392,402,390,400,412,403,391,379,391,392,402,411,382,404,404,400,402
232,401,392,403,401,405,392,393,402,414,401,412,402,402,392,404,400,391,380,392,392,401,391,391,392,391,402,412,400,414,381,412
236,411,404,402,391,379,400,404,412,399,392,411,401,405,412,400,393,402,390,392,392,381,402,391,402,393,391,401,402,389,404,391
240,390,394,391,403,389,402,391,381,391,401,412,383,410,391,411,403,391,390,380,391,406,400,391,391,401,413,401,405,401,401,401
244,392,403,401,403,414,401,392,405,391,389,403,401,403,391,379,405,401,402,413,400,410,392,393,384,389,403,390,412,379,392,391
248,413,403,391,401,392,380,381,392,390,402,411,390,401,391,380,402,389,392,403,403,410,403,392,393,401,401,411,405,401,391,249
252,401,404,391,392,392,402,402,411,411,403,390,380,392,403,390,392,249,411,391,389,403,399,406,383,390,402,399,380,391,409,402
256,392,390,391,405,413,403,401,401,393,382,402,401,403,249,402,383,391,412,410,392,389,402,390,390,392,400,412,405,401,392,249
