4,1087,94,94,94,94,94,94,94,265,94,94,94,94,94,94,94,405,94,94,94,94,94,94,94,263,94,94,94,94,94,94,94,404,94,94,94,94,94,94,94,264,94,94,94,94,94,94,94,403,94,94,94,94,94,94,94,264,94,94,94,94,94,94,94
8,1086,94,94,94,265,94,94,94,404,94,94,94,264,94,94,94,404,94,94,94,264,94,94,94,404,94,94,94,264,94,94,94,413,94,94,94,266,94,94,94,413,94,94,94,267,94,94,94,413,94,94,94,266,94,94,94,415,94,94,94,266,94,94,94
12,1087,94,94,265,94,94,405,94,264,94,94,404,94,94,263,94,405,94,94,264,94,94,414,94,266,94,94,413,94,94,266,94,414,94,94,266,94,94,413,94,266,94,94,404,94,94,264,94,404,94,94,263,94,94,404,94,264,94,94,405,94,94,264,94
16,1088,94,266,94,404,94,264,94,404,94,264,94,404,94,264,94,414,94,267,94,413,94,267,94,414,94,266,94,414,94,266,94,404,94,265,94,404,94,265,94,404,94,265,94,404,94,263,94,413,94,266,94,414,94,266,94,414,94,266,94,413,94,267,94
20,1088,94,265,94,404,264,94,404,264,94,404,94,265,414,94,266,415,94,266,94,414,266,94,413,266,94,404,94,264,405,94,265,403,94,264,94,404,264,94,413,265,94,414,94,266,412,94,267,413,94,267,94,410,256,94,412,255,94,412,94,255,411,94,254
24,1090,94,265,404,264,94,405,263,404,94,265,413,266,94,414,267,414,94,266,414,266,94,406,264,404,94,264,404,265,94,404,264,412,94,266,413,266,94,413,266,413,94,267,411,255,94,411,255,410,94,255,412,255,94,413,256,413,94,256,415,256,94,413,256
28,1083,94,264,403,264,404,264,405,264,94,413,266,413,267,412,267,413,94,267,404,265,403,264,404,264,94,403,265,414,266,413,266,413,94,266,413,265,413,255,413,254,94,412,254,414,253,413,256,414,94,256,415,256,413,256,413,253,94,412,254,412,253,412,254
32,1084,265,405,263,404,264,404,264,413,266,415,266,413,267,413,267,403,265,404,264,403,265,403,264,412,267,412,266,414,266,413,267,414,254,413,254,412,253,414,253,414,257,413,256,414,256,414,255,412,253,413,254,412,254,411,254,413,256,414,256,412,256,414,255
36,1085,265,404,264,403,264,405,264,413,413,267,412,268,413,268,403,403,267,401,267,401,267,413,267,412,412,266,414,266,413,256,411,413,253,412,253,413,255,414,256,412,413,255,413,253,412,254,413,411,255,414,255,414,256,415,255,413,435,272,432,272,433,270,433
40,1086,263,404,265,404,402,266,414,412,268,411,267,413,402,267,402,403,264,404,264,415,411,268,412,413,266,412,255,413,410,255,411,413,256,414,256,414,414,255,412,412,254,411,254,413,413,256,413,413,256,414,257,433,434,270,434,434,271,433,271,433,434,269,433
44,1084,265,403,403,267,401,413,267,414,412,267,412,404,265,404,403,404,264,413,412,267,413,413,267,413,411,255,411,413,254,414,413,413,256,413,413,254,412,411,255,411,413,256,413,413,256,414,434,435,270,433,433,270,432,434,269,433,432,270,434,433,270,434,433
48,1086,265,404,403,404,263,416,411,414,266,413,405,402,266,402,404,412,267,412,413,412,267,411,413,412,255,412,413,412,257,414,413,413,255,411,413,411,254,414,414,412,256,414,434,435,270,434,434,433,270,434,432,433,269,433,434,432,271,433,432,433,271,432,432
52,1085,265,404,402,403,414,265,414,411,415,402,266,402,405,402,412,415,266,413,412,414,411,255,412,412,414,413,256,414,413,413,412,412,254,411,414,412,414,256,414,435,433,434,270,435,433,433,431,434,269,432,435,433,434,270,434,432,433,432,271,424,423,423,421
56,1089,264,403,402,403,414,412,413,413,267,401,404,401,404,413,413,411,267,412,415,411,412,412,412,413,256,414,412,412,411,414,411,414,255,415,413,415,434,434,432,433,270,433,433,433,432,434,433,433,271,432,432,432,434,433,423,423,265,421,423,426,423,426,423
60,1076,264,403,403,403,413,412,414,412,402,404,403,404,414,412,415,412,268,411,412,411,412,414,414,413,414,412,413,412,412,413,413,415,255,413,434,433,434,434,432,433,431,434,433,434,433,433,433,432,269,433,433,424,422,423,422,426,424,425,425,423,422,423,422
64,1086,403,404,402,414,411,414,413,404,402,404,401,413,411,414,412,412,413,412,412,415,413,413,413,412,413,411,413,414,413,413,415,432,433,433,433,433,434,434,433,433,434,434,433,432,433,432,433,424,423,422,422,426,423,425,425,423,422,422,422,426,423,425,423
68,1087,403,404,402,413,414,413,413,404,402,405,403,413,413,414,412,411,414,411,413,414,414,413,413,411,414,410,413,415,413,413,434,433,435,433,431,433,433,433,433,434,434,433,431,435,431,424,421,423,426,423,426,423,422,422,422,423,426,423,426,422,415,414,414
72,1085,402,405,401,415,411,413,413,405,402,404,414,412,413,413,411,413,412,414,413,413,414,412,412,412,414,414,414,413,434,433,433,433,433,434,431,434,433,435,433,432,432,434,422,423,423,421,426,424,426,423,421,423,422,422,426,422,415,413,415,414,412,411,412
76,1085,403,404,402,414,412,414,403,403,403,403,412,414,412,411,413,412,413,412,415,413,414,412,411,413,414,413,434,435,433,433,433,433,432,432,433,433,433,433,431,434,422,424,422,426,422,426,423,422,423,422,428,422,426,415,414,413,414,413,411,412,413,412,415
80,1087,403,404,403,413,412,414,404,403,404,414,414,413,411,412,411,414,413,413,414,412,413,413,414,413,415,433,433,432,433,432,435,433,434,433,435,433,432,432,424,423,423,426,423,426,421,423,422,422,427,422,427,415,415,414,411,411,412,413,414,412,412,411,412
84,1087,402,405,401,414,413,412,405,402,404,412,414,412,413,411,411,413,414,414,412,410,413,413,415,414,434,433,433,433,432,434,432,433,433,433,432,434,424,423,422,426,422,427,422,423,421,424,427,423,414,415,414,410,414,411,413,413,415,412,412,412,424,424,423
88,1087,402,404,413,414,411,402,404,401,413,412,414,410,413,412,414,412,413,412,413,412,414,413,415,433,434,433,432,433,434,433,433,434,432,433,424,423,424,426,423,425,423,422,423,422,427,423,415,414,413,411,412,412,413,414,412,414,412,411,424,425,423,424,424
92,1088,402,405,413,413,413,402,404,401,413,412,414,412,412,413,414,414,411,412,411,414,413,414,432,435,432,434,432,433,432,435,432,434,433,423,424,423,425,423,422,421,422,426,423,426,415,415,413,414,412,413,413,414,411,413,412,425,425,423,424,425,423,423,424
96,1086,403,404,412,412,414,403,404,413,412,413,411,412,411,413,413,414,411,414,413,414,414,432,433,433,433,433,434,435,433,431,433,425,422,423,427,423,427,422,422,424,426,423,413,416,413,411,412,413,413,414,410,412,411,424,424,424,425,423,423,424,423,424,424
100,1087,403,405,412,414,413,403,403,414,413,413,413,412,414,413,414,412,413,413,414,414,433,434,434,434,433,433,434,434,433,433,424,422,425,426,424,420,424,422,425,423,414,415,413,412,412,411,413,415,413,410,413,424,425,424,424,424,422,425,424,424,424,426,424
104,1086,404,403,414,412,402,403,402,413,413,413,411,414,412,414,411,413,410,414,414,435,434,432,434,432,432,433,434,432,432,423,425,426,422,425,423,423,423,426,423,415,415,412,411,413,413,413,411,413,411,427,423,424,423,424,424,422,424,424,424,426,424,423,422
108,1087,402,406,413,411,403,403,402,413,413,412,413,413,414,414,414,412,414,415,434,433,434,434,432,433,433,433,435,432,425,421,427,424,426,422,422,423,425,416,414,415,411,413,413,414,412,412,412,425,425,424,423,425,424,424,422,424,423,429,423,422,423,425,423
112,1087,404,404,413,413,402,403,414,411,414,414,412,412,414,413,411,414,413,415,433,435,432,433,432,434,432,434,433,422,424,425,424,422,422,422,426,422,414,414,412,411,413,414,414,412,412,424,424,426,423,426,421,426,424,424,427,424,426,422,423,422,427,422,423
116,1086,400,405,414,412,403,405,414,411,411,413,411,415,414,412,412,413,413,433,434,431,433,434,433,434,434,432,425,423,426,422,423,422,424,425,423,416,414,413,411,413,412,413,411,412,424,425,424,425,423,424,424,424,427,424,426,421,424,422,427,421,423,413,411
120,1083,401,405,412,414,401,404,414,412,413,412,414,416,412,411,413,413,413,433,434,433,432,433,433,434,432,423,422,426,424,422,422,426,423,425,415,413,413,411,414,414,413,410,426,424,424,425,423,424,423,424,424,424,426,422,423,423,427,422,424,414,413,402,404
124,1087,403,405,414,413,402,404,415,413,411,413,414,414,412,412,412,415,434,435,432,434,433,434,431,433,422,425,425,423,422,423,425,423,426,414,415,411,414,414,414,411,413,425,424,424,423,424,423,423,424,424,428,422,423,423,426,422,423,414,411,403,404,414,412
128,1086,401,413,412,404,401,414,413,412,414,414,414,412,412,414,413,434,434,433,432,434,432,433,433,424,423,422,425,423,422,423,425,414,414,412,413,412,415,411,413,425,425,423,424,425,423,424,424,425,427,423,422,423,426,423,422,414,414,404,403,413,413,404,402
