156,382,391,390,383,391,391,389,390,392,389,391,391,390,411,412,409,411,412,412,401,401,403,401,399,401,404,392,391,389,391,393,390,400,405,401,403,401,402,403,401,407,401,400,405,399,391,391,381,383,392,379,382,249,250,249,248,248,248,248,231,232,230,230
160,379,392,390,383,390,391,391,391,393,390,389,392,412,410,412,410,412,409,413,401,404,403,400,403,402,391,394,389,393,392,389,402,403,401,402,401,401,403,404,402,401,400,404,401,390,392,380,390,392,382,380,249,248,249,250,248,249,232,231,232,232,230,229
164,380,391,392,381,393,390,390,393,391,392,390,392,412,411,411,412,411,410,403,400,404,401,400,400,393,392,389,391,392,390,390,403,403,403,400,403,402,406,402,400,405,401,401,392,391,379,392,391,382,251,249,248,249,248,248,249,232,232,230,231,232,229,244
168,383,390,391,379,392,391,389,392,391,391,392,393,411,410,410,413,409,414,401,406,402,400,404,401,392,391,391,391,390,389,402,403,402,402,401,401,406,401,402,403,402,400,391,390,382,390,392,380,250,249,248,249,248,248,232,231,232,231,231,230,244,244,245
172,380,393,382,382,389,392,390,393,389,390,392,412,412,411,412,413,411,401,400,405,401,400,400,393,392,389,392,392,391,402,403,403,402,403,401,406,402,401,405,400,401,392,391,382,392,391,379,250,249,249,248,249,248,233,230,231,232,231,229,244,244,243,244
176,379,392,382,381,390,393,390,392,390,390,391,414,411,411,411,410,410,402,405,401,399,404,401,391,392,389,392,389,390,404,402,401,402,402,406,402,400,404,401,400,392,389,383,392,390,381,250,248,249,249,248,248,232,230,231,231,230,232,244,243,245,244,244
180,381,391,383,379,392,389,392,391,388,392,392,410,409,411,411,411,411,402,404,401,402,400,392,393,391,391,391,390,401,404,402,401,404,402,404,402,400,405,400,392,391,381,392,390,379,249,248,250,249,248,248,232,231,229,230,232,244,245,245,245,244,244,221
184,382,392,381,381,390,393,392,391,389,390,393,413,411,414,410,412,401,402,404,401,400,405,394,391,390,392,389,403,402,402,404,401,402,401,401,401,405,400,392,390,382,391,392,381,249,249,249,248,249,248,231,230,230,232,232,245,244,245,244,243,245,222,219
188,382,391,383,381,389,390,392,391,391,391,412,411,412,410,411,411,401,403,401,400,403,393,391,390,391,391,390,402,403,401,402,403,401,406,400,401,399,401,393,381,391,392,380,249,249,249,249,249,248,231,231,230,232,229,245,245,244,245,245,221,223,219,220
192,380,392,382,390,393,389,392,392,390,392,412,411,410,411,412,401,402,403,402,401,404,392,392,393,391,389,402,402,401,402,402,401,405,399,401,400,400,389,380,392,391,382,249,248,249,248,248,230,232,231,230,230,231,244,246,244,245,243,221,219,221,221,220
196,381,392,382,391,390,391,392,391,389,392,410,411,410,412,410,402,404,401,402,403,394,392,390,390,390,390,401,403,401,401,402,401,402,403,401,400,391,379,382,393,380,249,250,248,248,248,248,232,232,230,229,232,244,244,244,245,243,221,219,221,221,219,231
200,381,389,382,392,390,390,390,391,391,391,410,410,412,411,411,402,404,402,400,402,393,390,390,392,390,401,403,402,401,402,406,401,401,401,400,391,392,379,392,383,250,249,249,249,249,248,232,232,230,229,233,244,245,244,244,243,221,220,222,220,220,230,233
204,381,391,383,390,391,389,393,391,393,390,412,409,412,410,411,402,403,401,401,404,394,391,392,389,391,402,402,402,402,402,402,401,404,400,402,390,380,391,382,380,249,248,249,248,248,232,232,230,230,231,244,245,245,242,246,221,219,222,220,219,230,232,231
208,380,391,382,389,392,390,391,391,391,412,412,412,411,410,401,405,401,401,403,393,390,390,392,390,403,402,403,402,401,402,402,404,400,401,390,382,389,391,383,249,249,249,249,249,232,229,231,232,230,243,243,245,245,243,221,220,222,220,219,232,231,230,231
212,380,391,383,391,389,392,392,388,392,412,410,411,411,410,402,404,400,401,400,392,392,391,389,390,402,402,402,402,405,403,400,404,400,392,391,379,392,382,249,248,250,248,248,232,232,230,232,229,244,245,244,243,245,221,219,222,220,232,232,230,231,231,243
216,381,393,381,390,392,391,391,390,391,414,411,411,411,409,402,405,401,402,391,394,391,391,388,404,402,402,401,401,406,399,404,399,401,392,381,389,383,249,249,248,249,248,232,230,232,231,229,245,244,244,245,243,222,219,222,220,233,231,232,232,230,245,244
220,380,391,382,389,392,391,391,389,392,411,412,412,411,401,400,404,402,400,393,391,392,392,389,404,401,403,401,406,401,400,403,402,391,379,391,392,381,250,249,249,249,231,231,232,232,230,245,243,243,245,245,222,219,222,221,232,231,230,231,232,242,244,246
224,380,392,382,391,388,392,391,393,391,410,410,412,411,402,404,400,402,400,393,389,392,391,401,404,402,401,403,405,401,400,401,391,390,379,392,382,249,249,249,248,249,232,232,231,229,245,246,244,245,242,221,220,222,219,232,232,232,230,232,245,245,242,244
228,382,391,383,390,389,391,390,392,412,410,412,410,411,402,403,401,401,392,394,390,391,389,403,403,402,400,406,401,401,404,400,392,379,391,383,250,249,248,249,248,232,231,231,230,244,243,244,244,245,222,221,221,219,233,231,231,232,231,243,244,245,244,221
