threads,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144
32,13.5457,13.4197,13.3592,13.3292,13.3142,13.3067,13.303,13.3012,13.3002,13.2998,13.2995,13.2994,13.2993,13.2993,13.2993,13.2993,13.2993,13.2993
64,25.8906,26.2398,26.418,26.508,26.5532,26.5759,26.5872,26.5929,26.5957,26.5972,26.5979,26.5982,26.5984,26.5985,26.5985,26.5986,26.5986,26.5986
128,25.8415,26.2177,26.4068,26.5023,26.5504,26.5744,26.5865,26.5925,26.5956,26.5971,26.5978,26.5982,26.5984,26.5985,26.5985,26.5985,26.5986,26.5986
256,25.7499,26.1799,26.3812,26.4927,26.5439,26.572,26.5849,26.5919,26.5951,26.5969,26.5977,26.5982,26.5984,26.5985,26.5985,26.5985,26.5986,26.5986
512,46.6186,49.6911,51.3844,52.3096,52.756,52.9757,53.0862,53.1394,53.1678,53.1825,53.1898,53.1935,53.1953,53.1962,53.1967,53.1969,53.197,53.1971
1024,77.6534,86.9842,93.1974,96.4566,98.1898,99.1533,99.6321,99.8833,100.014,100.077,100.107,100.121,100.128,100.132,100.134,100.135,100.135,100.136
