threads,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144
32,13.6253,13.4603,13.3793,13.3392,13.3192,13.3092,13.3043,13.3018,13.3005,13.2999,13.2996,13.2994,13.2994,13.2993,13.2993,13.2993,13.2993,13.2993
64,25.6629,26.1224,26.3583,26.4779,26.5381,26.5683,26.5834,26.591,26.5948,26.5967,26.5976,26.5981,26.5983,26.5985,26.5985,26.5985,26.5986,26.5986
128,45.802,49.2382,51.1412,52.1489,52.6678,52.9312,53.0638,53.1304,53.1638,53.1804,53.1888,53.193,53.1951,53.1961,53.1966,53.1969,53.197,53.1971
256,75.379,87.3912,95.0678,99.4351,101.773,102.983,103.599,103.91,104.066,104.145,104.184,104.203,104.213,104.218,104.221,104.222,104.222,104.223
512,118.421,146.962,173.484,191.136,201.382,206.928,209.818,211.293,212.038,212.417,212.603,212.695,212.742,212.765,212.777,212.783,212.786,212.787
1024,125.709,167.956,204.022,227.053,241.035,247.421,251.842,253.25,255.418,255.81,256.284,256.332,256.431,256.405,256.5,256.512,256.539,256.534
