threads,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144
32,10.0333,10.7021,11.0712,11.2652,11.3651,11.4156,11.441,11.4538,11.4602,11.4634,11.465,11.4658,11.4662,11.4664,11.4665,11.4665,11.4666,11.4666
64,19.9782,21.1248,21.749,22.0751,22.2418,22.3261,22.3685,22.3898,22.4004,22.4058,22.4084,22.4098,22.4104,22.4108,22.4109,22.411,22.411,22.4111
128,41.5831,46.6786,49.7251,51.4026,52.2845,52.7369,52.966,53.0813,53.1392,53.1681,53.1826,53.1899,53.1935,53.1953,53.1962,53.1967,53.1969,53.197
256,76.2939,82.9551,87.5317,90.0147,90.1139,91.9714,92.3058,90.8781,92.5582,92.6004,92.6215,92.6321,90.9885,92.64,92.6413,90.9916,90.9918,92.6425
512,118.593,148.43,169.701,184.345,194.376,197.414,200.256,201.448,202.395,202.943,203.006,203.102,202.995,203.026,203.129,203.065,203.131,203.117
1024,118.079,153.16,183.208,202.317,211.31,218.005,221.073,223.449,223.722,224.105,224.736,224.61,224.879,224.796,224.897,224.856,224.883,224.856
