4,424,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,111,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,111,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,111,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
8,423,41,41,41,41,41,41,41,111,41,41,41,41,41,41,41,111,41,41,41,41,41,41,41,111,41,41,41,41,41,41,41,297,41,41,41,41,41,41,41,111,41,41,41,41,41,41,41,111,41,41,41,41,41,41,41,111,41,41,41,41,41,41,41
12,424,41,41,41,41,41,111,41,41,41,41,111,41,41,41,41,111,41,41,41,41,41,299,41,41,41,41,111,41,41,41,41,111,41,41,41,41,41,111,41,41,41,41,310,41,41,41,41,111,41,41,41,41,41,111,41,41,41,41,111,41,41,41,41
16,422,41,41,41,111,41,41,41,111,41,41,41,111,41,41,41,298,41,41,41,111,41,41,41,111,41,41,41,111,41,41,41,309,41,41,41,111,41,41,41,111,41,41,41,111,41,41,41,300,41,41,41,111,41,41,41,111,41,41,41,111,41,41,41
20,423,41,41,41,111,41,41,110,41,41,111,41,41,298,41,41,111,41,41,41,111,41,41,111,41,41,311,41,41,111,41,41,111,41,41,41,111,41,41,301,41,41,111,41,41,111,41,41,111,41,41,41,319,41,41,111,41,41,111,41,41,111,41,41
24,424,41,41,110,41,41,111,41,111,41,41,299,41,41,111,41,111,41,41,111,41,41,311,41,111,41,41,111,41,41,111,41,301,41,41,111,41,41,111,41,111,41,41,319,41,41,111,41,111,41,41,111,41,41,327,41,111,41,41,111,41,41,111,41
28,423,41,41,110,41,111,41,110,41,41,299,41,111,41,111,41,111,41,41,308,41,111,41,111,41,41,111,41,300,41,111,41,111,41,41,111,41,319,41,111,41,41,111,41,111,41,329,41,111,41,41,111,41,111,41,322,41,41,111,41,111,41,111,41
32,422,41,111,41,111,41,111,41,298,41,111,41,111,41,111,41,309,41,111,41,111,41,111,41,301,41,111,41,111,41,111,41,319,41,111,41,111,41,111,41,329,41,111,41,111,41,111,41,321,41,111,41,111,41,111,41,333,41,111,41,111,41,111,41
36,424,41,111,41,111,41,111,41,298,111,41,111,41,111,41,310,111,41,111,41,111,41,300,41,111,111,41,111,41,318,41,111,111,41,111,41,330,41,111,41,111,111,41,323,41,111,41,111,111,41,331,41,111,41,111,41,111,328,41,111,41,111,41,111
40,423,41,111,41,111,111,41,298,111,41,111,41,111,308,41,111,111,41,111,41,301,111,41,111,111,41,319,41,111,111,41,111,327,41,111,41,111,111,41,322,111,41,111,41,111,333,41,111,111,41,111,41,327,111,41,111,111,41,307,41,111,111,41,111
44,423,41,111,110,41,111,300,41,111,111,41,111,309,41,111,111,111,41,300,111,41,111,111,41,320,111,41,111,111,41,328,111,111,41,111,322,41,111,111,41,111,331,41,111,111,41,111,330,111,41,111,111,41,307,111,41,111,111,41,331,111,41,111,111
48,423,41,111,110,111,41,298,110,111,41,111,312,111,41,111,111,299,41,111,111,111,41,321,111,111,41,111,327,111,41,111,111,322,41,111,111,111,41,333,111,111,41,111,327,111,41,111,111,308,41,111,111,111,41,331,111,111,41,111,311,111,41,111,111
52,424,41,111,110,111,297,41,110,111,111,310,41,111,111,111,301,111,41,111,111,319,111,41,111,111,328,111,41,111,111,320,111,111,41,111,332,111,111,41,111,328,111,111,41,111,308,111,111,111,41,332,111,111,111,41,310,111,111,111,41,340,111,111,111
56,423,41,111,110,111,298,111,110,111,41,311,111,111,111,299,111,111,41,111,321,111,111,111,329,111,41,111,111,322,111,111,111,332,41,111,111,111,328,111,111,111,41,307,111,111,111,334,111,111,41,111,308,111,111,111,341,111,41,111,111,320,111,111,111
60,422,41,111,110,111,299,111,110,111,311,111,111,111,299,111,111,111,41,319,111,111,111,326,111,111,111,323,111,111,111,331,111,111,41,111,328,111,111,111,307,111,111,111,331,111,111,111,310,111,41,111,111,341,111,111,111,321,111,111,111,342,111,111,111
64,422,111,111,110,298,111,111,110,310,111,111,111,301,111,111,111,319,111,111,111,328,111,111,111,321,111,111,111,331,111,111,111,328,111,111,111,307,111,111,111,332,111,111,111,311,111,111,111,340,111,111,111,320,111,111,111,343,111,111,111,322,111,111,111
68,425,111,111,110,298,111,111,110,309,111,111,111,301,111,111,111,318,111,111,330,111,111,111,320,111,111,111,333,111,111,111,327,111,111,308,111,111,111,332,111,111,111,308,111,111,111,340,111,111,320,111,111,111,342,111,111,111,321,111,111,111,495,111,111
72,424,111,111,110,299,111,111,110,308,111,111,301,111,111,111,317,111,111,328,111,111,111,320,111,111,332,111,111,111,326,111,111,308,111,111,111,331,111,111,111,310,111,111,340,111,111,111,320,111,111,341,111,111,111,322,111,111,487,111,111,111,500,111,111
76,423,111,111,110,298,111,111,308,111,111,111,300,111,111,319,111,111,327,111,111,111,322,111,111,332,111,111,327,111,111,111,309,111,111,331,111,111,111,311,111,111,339,111,111,323,111,111,111,342,111,111,321,111,111,489,111,111,111,497,111,111,496,111,111
80,423,111,111,110,297,111,111,310,111,111,299,111,111,321,111,111,327,111,111,111,322,111,111,332,111,111,328,111,111,307,111,111,333,111,111,111,309,111,111,339,111,111,322,111,111,343,111,111,321,111,111,111,490,111,111,501,111,111,493,111,111,501,111,111
84,423,111,111,110,298,111,111,308,111,111,301,111,111,320,111,111,328,111,111,321,111,111,332,111,111,328,111,111,307,111,111,332,111,111,310,111,111,339,111,111,322,111,111,343,111,111,319,111,111,493,111,111,499,111,111,489,111,111,506,111,111,519,111,111
88,426,111,111,297,111,111,309,110,111,300,111,111,321,111,111,327,111,111,323,111,111,331,111,111,326,111,111,308,111,111,331,111,311,111,111,338,111,111,322,111,111,343,111,111,321,111,111,490,111,111,502,111,111,490,111,111,505,111,111,516,111,111,516,111
92,422,111,111,296,111,111,310,110,111,300,111,111,319,111,327,111,111,322,111,111,329,111,111,329,111,111,308,111,329,111,111,310,111,111,340,111,111,322,111,341,111,111,321,111,111,489,111,111,500,111,111,492,111,500,111,111,520,111,111,513,111,111,525,111
96,423,111,111,297,111,111,311,110,300,111,111,318,111,111,329,111,322,111,111,331,111,111,328,111,308,111,111,332,111,111,310,111,341,111,111,322,111,111,343,111,319,111,111,494,111,111,496,111,492,111,111,503,111,111,518,111,515,111,111,522,111,111,512,111
100,423,111,111,298,111,111,309,110,301,111,111,319,111,329,111,111,321,111,332,111,111,328,111,111,307,111,330,111,111,310,111,340,111,111,321,111,345,111,111,320,111,491,111,111,498,111,111,494,111,501,111,111,519,111,515,111,111,521,111,513,111,111,500,111
104,423,111,111,296,111,310,111,110,300,111,318,111,111,329,111,322,111,111,331,111,328,111,111,307,111,332,111,111,308,111,339,111,322,111,111,340,111,321,111,111,490,111,500,111,111,489,111,504,111,111,517,111,511,111,111,525,111,509,111,111,502,111,515,111
108,422,111,111,299,111,310,111,110,301,111,319,111,327,111,111,322,111,330,111,327,111,111,309,111,330,111,111,309,111,341,111,321,111,111,345,111,319,111,493,111,111,497,111,490,111,111,503,111,516,111,514,111,111,524,111,512,111,498,111,111,522,111,500,111
112,425,111,111,297,111,310,111,298,111,111,319,111,330,111,320,111,331,111,111,330,111,307,111,331,111,111,311,111,340,111,320,111,344,111,111,320,111,497,111,496,111,111,494,111,501,111,517,111,514,111,111,526,111,511,111,504,111,111,518,111,501,111,525,111
116,423,111,111,297,111,312,111,299,111,319,111,111,327,111,322,111,332,111,328,111,307,111,111,332,111,310,111,339,111,322,111,344,111,111,321,111,491,111,503,111,493,111,500,111,111,521,111,514,111,520,111,513,111,500,111,111,520,111,503,111,524,111,510,111
120,424,111,111,297,111,310,111,300,111,318,111,329,111,321,111,331,111,111,329,111,307,111,331,111,312,111,338,111,319,111,345,111,321,111,111,496,111,497,111,495,111,498,111,520,111,513,111,524,111,111,513,111,502,111,519,111,500,111,526,111,509,111,497,111
124,423,111,111,297,111,308,111,300,111,318,111,329,111,321,111,331,111,329,111,308,111,329,111,311,111,341,111,319,111,342,111,320,111,111,494,111,498,111,493,111,500,111,521,111,509,111,525,111,509,111,502,111,518,111,503,111,521,111,512,111,484,111,515,111
128,424,111,299,110,309,111,300,110,319,111,329,111,321,111,332,111,329,111,308,111,332,111,310,111,340,111,322,111,343,111,320,111,493,111,502,111,491,111,502,111,521,111,512,111,524,111,513,111,500,111,520,111,503,111,524,111,511,111,495,111,512,111,490,111
132,424,111,299,110,309,111,300,110,319,111,328,111,323,111,331,111,326,111,309,111,332,111,309,111,341,111,320,111,343,111,321,111,489,500,111,492,111,499,111,520,111,516,111,519,111,514,111,501,111,517,111,505,111,524,111,509,111,491,111,516,111,486,111,521
136,423,111,297,110,310,111,300,110,319,111,329,111,319,111,331,111,328,308,111,331,111,309,111,338,111,321,111,342,111,322,111,493,496,111,493,111,497,111,521,111,507,111,525,111,512,111,498,111,520,504,111,518,111,511,111,488,111,512,111,489,111,521,111,520
140,424,111,297,110,310,111,300,110,320,111,328,322,111,332,111,326,111,309,111,332,111,308,340,111,322,111,343,111,320,111,493,111,500,494,111,499,111,521,111,513,111,523,111,515,499,111,519,111,503,111,523,111,510,111,492,515,111,490,111,520,111,528,111,517
144,424,111,299,110,311,111,300,110,319,329,111,321,111,331,111,328,307,111,332,111,311,111,339,111,320,344,111,321,111,490,111,499,493,111,500,111,520,111,513,111,522,513,111,503,111,520,111,502,525,111,510,111,489,111,513,111,492,518,111,526,111,519,111,529
148,424,111,298,110,309,111,300,318,111,329,111,321,111,331,328,111,308,111,332,111,309,340,111,320,111,347,322,111,491,111,499,111,492,500,111,519,111,514,111,521,514,111,502,111,519,501,111,525,111,508,111,489,514,111,491,111,518,111,532,519,111,528,111,505
152,422,111,299,110,308,111,301,319,111,328,111,320,332,111,328,111,306,333,111,310,111,339,321,111,345,111,320,491,111,496,111,495,495,111,521,111,511,111,523,512,111,503,111,516,502,111,527,111,509,490,111,511,111,493,516,111,527,111,516,528,111,502,111,499
