4,66,254,66,252,66,66,66,252,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
8,253,66,254,254,254,66,66,253,66,66,66,66,66,66,252,252,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
12,253,254,254,252,66,253,251,252,251,66,66,66,251,66,66,66,66,66,253,66,253,66,66,66,66,66,66,66,66,66,66
16,252,254,252,253,252,253,253,252,253,66,66,66,66,253,253,66,254,254,253,66,66,66,66,253,66,66,66,66,66,66,66
20,252,253,66,253,256,254,253,253,253,251,251,66,252,66,253,251,66,253,66,251,253,66,66,66,256,254,256,66,66,66,66
24,255,253,256,252,253,253,252,251,66,253,66,254,253,66,66,253,256,255,254,66,66,255,66,256,253,66,253,256,252,251,254
28,256,252,253,252,252,255,254,252,66,256,252,256,256,66,251,253,257,252,253,254,255,253,252,257,253,256,253,256,255,66,66
32,257,256,256,256,256,255,257,256,256,252,254,251,252,256,251,254,253,253,253,252,254,253,256,254,253,255,256,253,257,254,253
36,256,252,256,256,256,252,255,255,255,253,257,257,254,252,256,252,253,253,256,253,254,253,257,256,252,253,252,256,255,253,254
40,257,254,254,255,256,257,255,257,252,255,253,254,255,253,252,255,257,256,252,253,253,256,255,252,253,255,255,254,255,254,252
44,251,256,253,253,255,255,253,252,253,254,255,254,251,256,256,252,256,253,255,255,257,256,251,256,255,252,256,254,256,256,256
48,253,257,252,257,252,256,252,253,257,255,254,255,256,257,253,252,256,256,256,253,252,255,255,257,255,258,255,255,257,256,256
52,256,255,260,256,256,255,252,256,253,252,256,252,256,257,252,261,256,256,256,255,256,255,255,252,255,253,252,254,256,256,257
56,252,256,255,253,256,255,255,255,260,251,260,255,255,253,256,256,260,255,252,255,251,260,256,251,255,255,255,253,255,252,256
60,251,253,252,255,249,261,251,255,252,252,255,255,254,255,256,256,257,260,253,255,256,261,260,257,256,256,253,255,256,256,253
64,249,250,256,255,255,250,252,255,260,259,255,260,254,252,255,255,249,254,255,252,256,253,260,255,252,256,251,256,252,256,255
68,256,256,257,256,260,256,251,256,261,256,256,256,253,261,255,256,253,254,250,252,261,255,250,252,255,252,252,252,260,256,250
72,255,253,260,261,257,256,253,255,252,256,253,255,250,256,249,260,252,257,255,261,256,256,250,257,252,253,260,257,250,255,260
76,250,255,255,256,262,255,256,261,257,255,249,253,255,252,262,260,253,261,255,256,261,255,251,258,249,255,258,250,249,262,252
80,250,255,256,252,250,260,256,250,260,253,260,255,257,252,261,255,261,253,257,256,261,251,255,257,249,250,256,255,253,250,254
84,253,260,255,254,260,249,252,256,260,257,257,252,255,256,255,255,260,257,256,251,253,255,249,251,250,250,252,249,261,261,256
88,260,253,256,255,252,256,255,250,257,260,254,250,261,253,256,250,250,256,256,250,249,255,255,260,255,252,252,260,253,252,260
92,260,255,257,260,250,250,249,256,262,254,252,250,262,255,251,252,251,256,251,261,254,260,253,252,255,255,257,255,251,257,251
96,254,250,249,252,255,249,255,255,253,252,255,261,252,252,255,260,252,257,250,250,260,254,258,255,260,260,249,257,252,252,253
100,256,253,255,256,250,253,255,252,260,251,249,260,249,260,255,252,261,253,250,260,251,257,256,254,253,252,256,251,249,256,252
104,261,252,260,250,255,253,255,260,260,249,252,261,250,256,256,253,255,252,255,249,253,255,252,252,253,261,252,256,256,254,252
108,259,260,253,256,256,255,252,250,255,256,252,255,253,256,252,255,250,261,260,249,253,251,252,250,252,260,252,256,252,252,255
112,250,255,249,256,250,252,252,250,253,253,255,251,260,256,253,256,255,255,250,253,252,252,259,252,260,256,256,252,251,252,260
116,250,253,252,251,256,255,260,254,249,253,253,252,253,260,253,249,256,250,260,255,252,252,255,252,256,260,254,255,252,256,250
120,253,259,251,253,251,255,254,250,252,250,260,250,252,255,256,255,253,256,256,250,253,252,255,254,252,251,249,260,251,260,256
124,260,253,255,251,253,253,256,260,251,250,260,252,250,255,256,255,252,254,255,253,253,252,252,256,251,250,253,256,260,250,253
128,252,252,256,254,252,249,256,256,252,255,252,251,260,254,250,255,252,259,253,260,251,252,253,249,252,249,260,255,256,254,253
132,253,260,254,256,251,256,250,250,254,252,253,256,255,260,254,252,252,252,250,255,250,253,251,252,252,260,256,252,261,255,252
136,251,255,253,252,260,250,251,253,256,254,261,253,260,252,250,252,255,255,254,256,255,249,252,253,254,252,253,250,252,252,257
140,249,254,255,250,254,253,256,256,255,261,252,254,251,260,260,250,250,256,252,252,253,251,253,262,254,253,255,253,254,252,252
144,253,255,249,250,252,260,256,256,253,261,251,255,254,255,250,253,252,251,254,254,252,260,252,254,252,252,256,256,251,255,253
148,252,250,260,252,254,255,253,252,252,257,259,251,253,255,252,256,253,255,255,259,253,252,252,249,256,253,253,255,254,260,250
152,254,253,256,255,254,252,250,252,251,255,254,254,252,253,255,252,261,250,252,253,258,252,252,260,257,254,250,252,254,255,260
156,256,251,252,253,250,250,252,250,251,254,251,253,257,261,256,255,253,252,252,252,256,253,251,254,254,256,249,252,261,250,261
160,254,253,252,261,250,256,256,252,249,257,251,254,260,252,253,254,261,255,250,251,254,252,256,252,253,261,260,251,252,254,255
