16,41984,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
16,45920,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
16,49856,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
16,53792,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
16,57728,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
16,61664,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,256,66,255,66,255,66,255,66,255,66,255,66,255,66,255,66,256,66,256,66,257,66,256,66,256,66,256,66,257,66,256,66,261,66,260,66,260,66,260,66,260,66,261,66,260,66,260,66,250,66,250,66,249,66,250,66,250,66,250,66,250,66,250,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
16,65600,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,255,66,256,66,256,66,255,66,255,66,255,66,256,66,255,66,256,66,256,66,257,66,256,66,257,66,256,66,256,66,256,66,255,66,255,66,256,66,255,66,255,66,256,66,255,66,256,66,256,66,256,66,256,66,256,66,256,66,256,66,256,66,257,66,260,66,261,66,261,66,260,66,260,66,261,66,260,66,260,66,250,66,250,66,250,66,250,66,250,66,250,66,250,66,249,66,260,66,260,66,260,66,260,66,260,66,261,66,260,66,260,66,250,66,249,66,250,66,250,66,250,66,250,66,250,66,249,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66
16,69536,66,253,66,253,66,253,66,253,66,253,66,254,66,253,66,252,66,251,66,252,66,251,66,251,66,252,66,252,66,252,66,253,66,254,66,253,66,253,66,253,66,253,66,253,66,254,66,252,66,253,66,252,66,252,66,252,66,252,66,252,66,253,66,255,66,255,66,255,66,255,66,255,66,255,66,256,66,255,66,256,66,257,66,256,66,256,66,256,66,256,66,257,66,256,66,256,66,255,66,255,66,256,66,255,66,255,66,256,66,255,66,257,66,256,66,256,66,256,66,256,66,256,66,257,66,256,66,260,66,261,66,260,66,261,66,260,66,261,66,260,66,260,66,250,66,250,66,250,66,251,66,250,66,250,66,250,66,250,66,261,66,261,66,260,66,261,66,261,66,260,66,260,66,260,66,250,66,250,66,250,66,250,66,249,66,249,66,249,66,249,66,252,66,252,66,252,66,252,66,252,66,252,66,252,66,252,66,253,66,253,66,253,66,253,66,253,66,253,66,253,66,253,66,252,66,252,66,252,66,252,66,252,66,252,66,252,66,252,66,253,66,254,66,253,66,253,66,253,66,253,66,253,66,253,66
16,73472,66,253,66,253,66,253,66,253,66,254,66,253,66,253,66,252,66,252,66,252,66,252,66,252,66,252,66,252,66,252,66,254,66,253,66,254,66,253,66,254,66,253,66,253,66,253,66,252,66,252,66,253,66,252,66,252,66,251,66,252,66,252,66,255,66,255,66,255,66,255,66,255,66,255,66,255,66,255,66,257,66,257,66,256,66,256,66,257,66,256,66,257,66,256,66,256,66,255,66,255,66,256,66,255,66,255,66,255,66,255,66,256,66,256,66,256,66,257,66,256,66,256,66,256,66,256,66,260,66,260,66,261,66,261,66,260,66,260,66,260,66,260,66,250,66,251,66,249,66,251,66,249,66,249,66,250,66,250,66,261,66,260,66,260,66,260,66,261,66,260,66,261,66,260,66,250,66,250,66,250,66,249,66,250,66,250,66,250,66,250,66,252,66,252,66,252,66,252,66,252,66,252,66,252,66,252,66,253,66,253,66,253,66,253,66,253,66,253,66,254,66,253,66,252,66,252,66,252,66,252,66,252,66,252,66,252,66,252,66,253,66,253,66,253,66,254,66,253,66,253,66,253,66,253,66
16,77408,66,253,66,253,66,253,66,253,66,253,66,253,66,253,66,252,66,252,66,252,66,252,66,252,66,252,66,252,66,252,66,253,66,253,66,253,66,254,66,253,66,253,66,253,66,253,66,253,66,252,66,252,66,252,66,252,66,253,66,252,66,252,66,255,66,255,66,256,66,255,66,255,66,255,66,256,66,255,66,256,66,256,66,257,66,256,66,256,66,256,66,256,66,257,66,255,66,255,66,255,66,255,66,255,66,255,66,255,66,256,66,257,66,256,66,256,66,256,66,256,66,256,66,256,66,257,66,261,66,260,66,260,66,260,66,260,66,260,66,260,66,260,66,251,66,250,66,250,66,250,66,250,66,250,66,250,66,250,66,261,66,260,66,260,66,260,66,260,66,261,66,261,66,260,66,250,66,249,66,250,66,250,66,250,66,250,66,250,66,250,66,252,66,252,66,252,66,252,66,252,66,251,66,252,66,252,66,253,66,253,66,254,66,253,66,254,66,253,66,253,66,253,66,252,66,252,66,253,66,252,66,253,66,252,66,252,66,252,66,253,66,253,66,253,66,253,66,253,66,253,66,253,66,254,66
