4,66,66,66,66,66,66,66,253,66,66,66,66,66,66,66,253,66,66,66,66,66,66,66,252,66,66,66,66,66,66,66,253,66,66,66,66,66,66,66,253,66,66,66,66,66,66,66,253,66,66,66,66,66,66,66,252,66,66,66,66,66,66,66
8,66,66,66,253,66,66,66,253,66,66,66,253,66,66,66,254,66,66,66,252,66,66,66,252,66,66,66,253,66,66,66,252,66,66,66,252,66,66,66,253,66,66,66,253,66,66,66,251,66,66,66,251,66,66,66,251,66,66,66,251,66,66,66
12,66,66,253,66,66,253,66,252,66,66,253,66,66,253,66,252,66,66,253,66,66,251,66,252,66,66,252,66,66,252,66,252,66,66,252,66,66,252,66,251,66,66,253,66,66,253,66,252,66,66,253,66,66,253,66,253,66,66,254,66,66,253,66
16,66,252,66,253,66,253,66,253,66,253,66,253,66,253,66,251,66,252,66,251,66,252,66,252,66,252,66,252,66,252,66,253,66,252,66,253,66,254,66,252,66,253,66,252,66,253,66,252,66,251,66,251,66,252,66,253,66,252,66,251,66,252,66
20,66,253,66,253,252,66,253,252,66,253,66,253,252,66,251,251,66,251,66,252,252,66,252,252,66,253,66,252,252,66,254,253,66,253,66,253,253,66,252,251,66,253,66,252,252,66,251,252,66,253,66,254,255,66,254,256,66,255,66,255,255,66,255
24,66,253,253,253,66,253,253,252,66,253,252,252,66,253,252,253,66,252,252,253,66,252,254,253,66,252,252,254,66,253,253,252,66,252,252,252,66,253,251,251,66,252,255,255,66,254,254,254,66,255,255,255,66,257,256,256,66,256,254,255,66,256,255
28,66,253,253,253,253,253,252,253,66,252,251,252,252,253,252,252,66,252,253,253,253,253,254,253,66,253,253,251,252,252,252,252,66,251,251,253,254,255,255,256,66,255,255,256,255,256,257,256,66,256,257,256,256,255,255,254,66,255,254,254,255,254,255
32,253,253,253,252,253,253,253,251,253,251,253,252,252,251,253,253,253,253,253,254,253,253,253,252,252,252,252,251,251,252,253,254,255,254,256,255,255,256,255,256,257,256,257,256,255,257,254,253,254,255,254,254,255,254,255,256,255,256,256,256,257,257,256
36,253,252,253,254,252,253,253,252,253,251,252,253,252,251,253,254,252,253,254,253,253,251,252,252,252,252,252,252,254,256,256,255,254,254,257,256,256,256,257,257,255,256,255,256,255,255,256,256,254,256,257,257,256,256,255,256,262,260,259,260,261,260,259
40,253,254,251,253,252,254,251,251,252,252,253,251,252,253,253,254,253,253,252,252,253,251,252,252,252,254,254,256,256,255,255,256,256,256,257,255,256,256,256,254,254,255,255,255,257,257,256,257,256,256,257,261,260,260,259,261,260,250,249,249,250,250,250
44,253,253,254,252,253,252,252,252,252,252,252,253,254,253,253,253,254,252,252,251,252,253,252,254,255,256,255,255,255,257,256,256,256,256,255,255,256,255,255,254,257,256,256,255,257,256,261,260,261,260,260,260,250,250,250,249,250,250,260,260,261,261,260
48,253,253,252,253,253,252,251,252,252,251,253,253,253,253,254,251,252,252,252,252,251,255,255,255,254,255,256,257,256,256,256,256,255,255,254,255,255,256,256,255,256,257,260,261,261,260,261,250,250,250,249,250,248,260,261,260,261,260,249,249,250,249,250
52,254,253,253,253,252,252,251,252,253,252,253,253,253,252,252,252,251,252,253,254,256,255,253,257,256,255,258,256,255,257,254,255,256,254,257,257,255,257,257,260,261,261,260,261,250,250,250,250,250,260,259,262,260,259,251,250,248,250,251,251,251,253,251
56,253,254,252,253,252,252,251,251,252,252,253,253,253,251,251,253,251,252,256,255,256,255,256,256,256,256,257,255,255,255,255,256,257,256,257,257,260,261,261,260,260,251,250,249,251,260,259,262,260,259,251,249,249,251,251,251,253,251,251,253,253,252,254
60,253,253,252,253,252,252,252,252,253,253,253,253,252,252,252,252,251,255,255,255,255,256,256,256,256,255,255,255,255,256,257,256,256,256,260,260,260,260,250,249,250,250,260,260,260,260,250,249,249,250,250,252,252,251,252,253,254,253,253,251,252,251,253
