4,365,118,45,44,45,45,45,45,45,45,45,45,45,45,44,45,118,45,45,45,45,44,45,45,45,45,45,45,45,45,45,44,118,45,45,45,45,45,45,45,45,44,45,45,45,45,45,45,118,45,45,44,45,45,45,45,45,45,45,45,45,44,45,51
8,366,118,45,44,45,45,45,45,118,45,45,45,45,45,44,45,118,45,45,45,45,44,45,45,118,45,45,45,45,45,45,44,278,45,45,45,45,45,45,45,118,44,45,45,45,45,45,45,118,45,45,44,45,45,45,45,118,45,45,45,45,44,45,51
12,364,118,45,44,45,45,117,45,45,45,45,118,45,45,44,45,118,45,45,45,45,44,278,45,45,45,45,118,45,45,45,44,118,45,45,45,45,45,117,45,45,44,45,269,45,45,45,45,118,45,45,44,45,45,117,45,45,45,45,118,45,44,45,51
16,366,118,45,44,118,45,45,45,118,45,45,45,118,45,44,45,279,45,45,45,118,44,45,45,118,45,45,45,118,45,45,44,269,45,45,45,118,45,45,45,118,44,45,45,118,45,45,45,278,45,45,44,118,45,45,45,118,45,45,45,118,44,45,51
20,366,118,45,44,118,45,45,118,45,45,117,45,45,278,44,45,118,45,45,45,118,44,45,118,45,45,268,45,45,118,45,44,118,45,45,45,118,45,45,277,45,44,117,45,45,118,45,45,118,45,45,44,274,45,45,118,45,45,117,45,45,117,45,51
24,365,118,45,117,45,45,117,45,118,45,45,279,45,45,116,45,118,45,45,118,45,44,267,45,118,45,45,118,45,45,117,44,278,45,45,118,45,45,117,45,118,44,45,274,45,45,117,45,118,45,45,117,45,45,274,45,118,45,45,118,45,44,117,51
28,366,118,45,117,45,118,45,118,45,45,277,45,118,45,116,45,118,45,45,268,45,117,45,118,45,45,117,45,278,45,117,44,118,45,45,118,45,275,45,118,45,44,117,45,118,45,274,45,118,45,45,117,45,118,45,274,45,45,117,45,118,44,117,51
32,364,118,117,44,118,45,117,45,280,45,117,45,118,45,116,45,270,45,117,45,118,44,117,45,280,45,117,45,118,45,117,44,274,45,117,45,118,45,117,45,275,44,117,45,118,45,117,45,275,45,117,44,118,45,117,45,275,45,117,45,118,44,117,51
36,367,118,117,44,118,45,117,45,279,118,45,118,45,118,44,269,118,45,117,45,118,44,278,45,118,118,45,118,45,275,45,117,118,45,117,45,275,45,117,45,118,117,45,275,45,118,45,118,118,45,274,44,118,45,117,45,118,269,45,118,45,117,45,124
40,364,118,117,44,118,118,45,278,118,45,117,45,118,269,44,118,118,45,117,45,279,117,45,118,118,45,273,45,118,118,45,117,275,45,117,45,118,118,45,274,118,44,117,45,118,275,45,118,118,45,117,44,270,118,45,118,118,45,279,45,118,117,45,124
44,365,118,117,117,45,118,278,45,118,118,45,118,270,45,116,118,118,45,278,118,45,117,117,45,274,118,45,118,118,45,274,117,118,45,117,274,45,118,117,45,118,273,45,118,118,45,117,269,118,45,117,117,45,278,117,45,118,118,45,269,118,44,117,124
48,367,118,117,117,118,45,278,118,118,45,117,271,118,45,116,118,280,45,117,118,118,44,274,118,118,45,117,276,118,45,117,117,275,45,117,118,118,45,273,118,118,44,117,270,118,45,117,118,279,45,117,117,118,45,269,118,118,45,117,279,118,44,117,124
52,366,118,117,117,118,279,45,118,118,118,268,45,118,118,116,278,118,45,117,118,275,117,45,118,118,276,117,45,118,118,274,117,118,45,117,274,118,118,45,118,269,117,117,45,118,279,117,118,118,45,269,117,118,118,45,278,118,118,117,45,269,117,117,124
56,367,118,117,117,118,278,117,118,118,45,269,118,118,118,278,118,118,45,117,275,118,117,117,275,118,45,117,118,274,118,117,117,275,45,117,118,118,270,117,118,118,44,278,118,118,118,269,118,118,45,117,277,118,118,117,269,118,45,117,118,269,117,117,124
60,363,118,117,117,118,278,117,118,118,268,117,118,118,279,116,118,118,45,273,118,118,117,273,118,118,118,273,118,118,118,272,117,118,45,117,269,118,118,117,278,118,117,117,268,118,118,117,278,118,45,117,117,268,118,117,118,269,118,117,118,268,117,117,124
64,364,118,117,117,278,118,117,118,269,118,117,118,279,118,116,118,275,118,117,118,275,117,117,118,275,118,117,118,275,118,117,117,270,118,117,118,278,118,117,118,269,117,117,118,279,118,117,118,269,118,117,117,268,118,117,118,269,118,117,118,268,117,117,124
68,367,118,117,117,279,118,117,118,270,118,117,118,279,118,116,118,274,118,117,276,118,117,117,275,118,118,117,274,118,118,117,268,118,118,278,118,118,118,268,118,118,117,278,118,118,118,268,118,118,268,117,117,118,269,117,118,118,268,117,118,118,266,117,124
72,366,118,117,117,279,118,117,118,270,118,117,279,118,118,116,274,118,118,274,118,118,117,274,118,118,274,117,118,118,268,117,117,277,118,117,118,268,118,117,118,278,117,117,270,118,118,117,269,118,118,268,117,118,118,267,118,118,268,117,118,118,277,117,124
76,367,118,117,117,279,118,117,269,118,118,117,279,118,118,273,118,118,274,117,118,118,273,117,118,274,118,117,269,118,118,117,277,118,118,267,118,118,118,278,118,118,268,117,118,269,118,117,118,270,118,117,267,118,118,268,118,118,118,278,118,118,267,117,124
80,366,118,117,117,278,118,117,269,118,118,278,118,118,275,116,118,274,118,117,118,275,117,117,275,118,118,269,118,118,279,117,117,269,118,117,118,279,118,117,269,118,117,268,118,118,270,117,118,269,118,117,117,268,118,117,279,118,118,267,118,118,278,117,124
84,367,118,117,117,279,118,117,270,118,118,278,118,118,274,116,118,275,118,117,275,118,117,274,118,118,269,117,118,280,118,117,269,118,118,278,118,118,270,117,118,269,117,117,270,118,118,267,118,118,268,117,117,280,118,117,269,118,118,278,118,118,278,117,124
